time,open,high,low,close,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX
2025-02-10T13:30:00-05:00,228.49,229.03,227.2,227.6,233.0722999999998,246.43949165869358,219.70510834130604,224.35596907390106,228.6917783678295,229.24677951229572,228.13677722336328,859970,2522162.066666667,-0.41915048580502234,-1.2530096096032821,-0.8338591237982598,42.38023888995331,46.65644709765082,NaN,NaN,NaN,NaN,3.8399242750470006,15.541164641893577
2025-02-11T09:30:00-05:00,228.2,235.23,228.13,233.55,232.88309999999979,245.94664666850775,219.81955333149182,225.0636055461359,232.30333333333337,232.30333333333337,232.30333333333337,2843947,2412070.2666666666,-0.05571487210533177,-0.9035027139299245,-0.8477878418245928,52.861888841716535,46.552065418815104,NaN,NaN,NaN,NaN,4.1106439696865005,15.376066928631655
2025-02-11T13:30:00-05:00,233.56,234.17,232.16,232.72,232.6712999999998,245.39062872600906,219.95197127399055,225.0636055461359,232.4834193934924,232.7933071159226,232.1735316710622,960446,2366264.7333333334,0.1297606542607882,-0.6855870239986075,-0.8153476782593957,51.45571937774637,46.42235667132223,NaN,NaN,NaN,NaN,3.96059797185175,15.22276190917416
2025-02-12T09:30:00-05:00,231.12,235.885,230.68,235.47,232.4800999999998,244.7292923799195,220.23090762008007,225.97200754952698,234.01166666666668,234.01166666666668,234.01166666666668,2373931,2335930.3333333335,0.4221427976584404,-0.2876691811863452,-0.7098119788447856,55.66387686829295,47.57360270018387,NaN,NaN,NaN,NaN,4.049483831005196,15.422938544607828
2025-02-12T13:30:00-05:00,235.46,236.93,235.33,236.83,232.31789999999984,244.10905263068923,220.52674736931044,228.1996060396216,234.8946067409375,236.03337694012913,233.75583654174585,1427113,2333041.566666667,0.6765360808575016,0.13585812222709137,-0.5406779586304102,57.62047182800879,48.72406602003321,NaN,NaN,NaN,NaN,3.87452070021911,15.813732723615054
2025-02-13T09:30:00-05:00,236.97,241.6,235.57,241.02,232.27529999999985,243.92413657882602,220.62646342117367,231.60068483169727,239.39666666666665,239.39666936406496,239.39666396926833,2810599,2317034.6333333333,1.0728449922068983,0.8003782816282126,-0.27246671057868566,63.03318537112366,49.76303781786984,NaN,NaN,NaN,NaN,4.0284835073463166,16.991108465991907
2025-02-13T13:30:00-05:00,241.03,242.34,240.54,241.49,232.26149999999984,243.8649150576555,220.65808494234417,233.44054786535781,240.06155755829465,241.0246750687719,239.0984400478174,1339495,2307743.7666666666,1.297481761762778,1.349385491624787,0.05190372986200892,63.59486680536499,50.78033889586332,NaN,NaN,NaN,NaN,3.869306113964438,18.200486241257117
2025-02-14T09:30:00-05:00,241.25,245.04,240.97,244,232.29449999999983,244.02122371125998,220.56777628873968,235.88543829228624,243.33666666666667,243.33666666666667,243.33666666666667,2598797,2278230.933333333,1.5299727388291524,1.9643696533984496,0.4343969145692971,66.52048559414189,52.303728079157885,NaN,NaN,NaN,NaN,3.8836413915384065,19.730341145391662
2025-02-14T13:30:00-05:00,243.98,245.56,243.91,244.56,232.33329999999984,244.20832212377738,220.4582778762223,237.41135063382902,243.76854423661194,244.3948011394148,243.1422873338091,1235915,2266572.933333333,1.6272674580129725,2.4684812370855127,0.8412137790725402,67.15468743758512,53.57890202201094,NaN,NaN,NaN,NaN,3.724095577857092,21.22667797819255
2025-02-18T09:30:00-05:00,244.03,245.18,242.88,243.44,232.45989999999983,244.66626694353437,220.2535330564653,237.5110805070632,243.83333333333337,243.83333333333337,243.83333333333337,1554982,2134791.2666666666,1.5238008850784177,2.7459648854205625,1.2221640003421448,64.52216570584312,54.695399545650695,NaN,NaN,NaN,NaN,3.622374465153015,22.253228382469548
2025-02-18T13:30:00-05:00,243.46,244.6,241.85,244.45,232.61029999999985,245.21217960742965,220.00842039257006,237.5110805070632,243.74942359212804,243.8481206213014,243.65072656295467,1123937,2061485.4666666666,1.432383485841537,3.012643357644066,1.5802598718025291,65.82327595869333,55.78403977658979,NaN,NaN,NaN,NaN,3.560062003356371,22.84385028308225
2025-02-19T09:30:00-05:00,244.66,246.01,243.18,244.71,232.83649999999983,245.8850644038033,219.78793559619635,238.58689152452044,244.63333333333333,244.63333333333333,244.63333333333333,1478384,1935286.5,1.3021825868063128,3.2079881053104202,1.9058055185041074,66.16725414495544,57.33425590008407,NaN,NaN,NaN,NaN,3.5079147174023433,23.651858467917915
2025-02-19T13:30:00-05:00,244.72,245.18,244.22,244.89,233.0470999999998,246.52021724732725,219.57398275267235,238.76151321961638,244.6767662885503,244.7380840069184,244.61544857018222,741744,1911721.8666666667,1.1464249371077377,3.3388366898887796,2.192411752781042,66.41923923350078,59.065494369171006,NaN,NaN,NaN,NaN,3.3259208090164623,24.402151782408176
2025-02-20T09:30:00-05:00,244.95,246.77,244.28,245.45,233.27549999999982,247.18756271550632,219.36343728449333,240.3902105756931,245.5,245.5,245.5,2082942,1909754.2,1.00445166250555,3.4479763309129794,2.4435246684074294,67.23680747785082,60.74672596676982,NaN,NaN,NaN,NaN,3.2662121798010015,25.399973428976168
2025-02-20T13:30:00-05:00,245.44,246,244.86,245.87,233.5266999999998,247.8787974927091,219.1746025072905,240.3902105756931,245.5233870337235,245.55868650363283,245.4880875638142,914305,1886364,0.8673368193674191,3.527695692616703,2.660358873249284,67.86864936258777,62.567326714815145,NaN,NaN,NaN,NaN,3.114339881243786,26.326522100789308
2025-02-21T09:30:00-05:00,245.91,248.7,245.22,247.41,233.72429999999983,248.55548633286418,218.89311366713548,242.42093476844357,247.10999999999996,247.10999999999996,247.10999999999996,2649085,1914934.0666666667,0.8099538810165621,3.6728012245199864,2.8628473435034243,70.14235316765536,63.80164559523935,NaN,NaN,NaN,NaN,3.1404584611549433,27.679797728766815
2025-02-21T13:30:00-05:00,247.44,248.08,245.31,245.6,233.8786999999998,249.0368569869227,218.72054301307693,242.42093476844357,246.81590798704642,247.19393134349718,246.43788463059565,1603338,1912895.1666666667,0.5899182418510298,3.600245145817212,3.010326903966182,64.37636319198866,64.72454872482808,NaN,NaN,NaN,NaN,3.1139971425010198,28.936410811888784
2025-02-24T09:30:00-05:00,244.84,248.86,244.42,248.04,234.25569999999982,249.85973435141636,218.65166564858328,242.42093476844357,247.10666666666665,247.10666666666665,247.10666666666665,2522058,1820143.8666666667,0.5493502009417219,3.6970146551433345,3.1476644542016126,68.17445404148773,65.61816138005629,NaN,NaN,NaN,NaN,3.208711632322377,29.677313316838678
2025-02-24T13:30:00-05:00,248.05,248.79,246.82,247.22,234.6350999999998,250.55585632500583,218.71434367499376,242.42093476844357,247.29939589771445,247.54406401944314,247.05472777598575,1564932,1784815.1666666667,0.41409795321858756,3.6652868957248472,3.2511889425062597,65.6415730553257,66.1910971820075,NaN,NaN,NaN,NaN,3.120232230013636,30.36529421429215
2025-02-25T09:30:00-05:00,248,250,244.91,247.97,234.9962999999998,251.28703538058295,218.70556461941663,242.42093476844357,247.62666666666667,247.62666666666667,247.62666666666667,2697694,1696193.2666666666,0.325839544516783,3.658488373152238,3.332648828635455,66.85454079313828,66.46405114072282,NaN,NaN,NaN,NaN,3.2609299278698045,30.081727881524795
2025-02-25T13:30:00-05:00,247.94,248.62,246.045,247.13,235.3396999999998,251.91273091290813,218.76666908709146,242.42093476844357,247.52265083455333,247.68635717520164,247.35894449390503,1089082,1667733.6333333333,0.16944987561325942,3.5444611731520297,3.3750112975387703,64.12405656473939,66.50185040924956,NaN,NaN,NaN,NaN,3.211934933021962,29.818416286812248
2025-02-26T09:30:00-05:00,244.33,244.95,240.24,240.37,235.73889999999977,251.80814233311136,219.66965766688818,242.42093476844357,241.85333333333332,241.85333333333332,241.85333333333332,2274357,1653398.8666666667,-0.3996317227405548,2.8754716441130768,3.2751033668536316,47.360187257422176,65.13325767091243,NaN,NaN,NaN,NaN,3.4746538663775355,28.026581962401192
2025-02-26T13:30:00-05:00,240.335,240.72,239.13,240.37,236.0928999999998,251.7699966814712,220.41580331852836,242.42093476844357,241.31449846063666,242.1322900314836,240.49670688978972,987381,1651103.8333333333,-0.7652301806133126,2.318565641086991,3.0837958217003036,47.360187257422176,63.71936480090079,NaN,NaN,NaN,NaN,3.340035733064855,26.69117736232039
2025-02-27T09:30:00-05:00,239.535,242.46,238.48,241.92,236.4888999999998,251.72836026472595,221.24943973527365,242.42093476844357,240.95333333333338,240.95333333333338,240.95333333333338,1501331,1651015.6,-0.88346257958244,1.9794675972222535,2.8629301768046935,50.7818185552998,62.73791143300485,NaN,NaN,NaN,NaN,3.385747466417367,24.862789938216793
2025-02-27T13:30:00-05:00,241.93,242.055,237.05,237.39,236.7616999999998,251.56122912900202,221.96217087099757,242.42093476844357,239.9263067877739,240.9866013045058,238.86601227104202,1408597,1671848.2,-1.226450593470393,1.3298669349667023,2.5563175284370954,42.157168296443324,61.047475171415556,NaN,NaN,NaN,NaN,3.501408361673269,23.6066402615897
