time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-09-11T21:50:00-04:00,6588,6588.75,6587.75,6588.5,0,0,6591.0424971041475,0,0,32.97645527606298,50,30,70,6589,6587.5,NaN,NaN,6588.25,NaN,1,0,10.494496044031646,10.494496044031646,0,10.494496044031646,1.194583267466021
2025-09-11T21:55:00-04:00,6588.5,6588.5,6587.75,6587.75,0,0,6590.854354412482,0,0,29.69024827969072,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,-3.3535455617315164,0,-3.3535455617315164,-3.3535455617315164,1.1628273197898766
2025-09-11T22:00:00-04:00,6588,6588.25,6587.25,6588,0,0,6590.6912484460545,0,0,32.11856531640436,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,0.09080681452908859,0.09080681452908859,0,0.09080681452908859,1.1511967969477426
2025-09-11T22:05:00-04:00,6587.75,6588.25,6587.25,6588,0,0,6590.537462820565,0,0,32.11856531640436,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,3.1321908439938833,3.1321908439938833,0,3.1321908439938833,1.1403970257371896
2025-09-11T22:10:00-04:00,6588.25,6588.5,6587.5,6587.5,0,0,6590.363893516533,0,0,29.73637116634481,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,2.5381969442444587,2.5381969442444587,0,2.5381969442444587,1.1303686667559618
2025-09-11T22:15:00-04:00,6587.5,6587.75,6586.5,6586.75,0,0,6590.157385315588,0,0,26.55481078680667,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,-16.251098857188527,0,-16.251098857188527,-16.251098857188527,1.1389137619876788
2025-09-11T22:20:00-04:00,6586.75,6587,6586.5,6586.75,0,0,6589.9626775832685,0,0,26.55481078680667,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,-16.135047210981515,0,-16.135047210981515,-16.135047210981515,1.0932770647028447
2025-09-11T22:25:00-04:00,6586.5,6587,6586.5,6586.5,0,0,6589.764810292796,0,0,25.500079457183944,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,-29.807120401053613,0,-29.807120401053613,-29.807120401053613,1.0509001315097843
2025-09-11T22:30:00-04:00,6586.5,6587.25,6586.25,6587.25,0,0,6589.621106847493,0,0,33.972879046633636,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,-18.321366674919535,0,-18.321366674919535,-18.321366674919535,1.047264407830514
2025-09-11T22:35:00-04:00,6587.25,6588.75,6587.25,6588.75,0,0,6589.57132931335,0,0,46.96423881526554,50,30,70,6589,6587.5,6589,6587.5,6588.25,6588.25,1,0,2.225,2.225,0,2.225,1.0796026644140488
