time,open,high,low,close,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX,OnBalanceVolume,Histogram,MACD,Signal
2025-08-28T09:45:00-04:00,647.21,647.33,646.54,646.57,646.4229447,NaN,NaN,NaN,NaN,NaN,646.70272,647.6098264,645.7956136,646.6184253,647.3145357,647.618864,647.0102073,171530,104575.1667,45.08578615,51.37110992,NaN,NaN,NaN,NaN,0.459755417,18.53205011,47994166,-0.011190982,0.093562352,0.104753334
2025-08-28T09:50:00-04:00,646.54,646.63,645.71,646,NaN,NaN,NaN,647.4384846,647.4384846,647.4384846,646.69372,647.6194165,645.7680235,646.6184253,646.9969919,647.5875277,646.406456,248187,111670.2,38.86561659,51.86176496,NaN,NaN,NaN,NaN,0.49263003,19.42858277,47745979,-0.079700653,0.005127517,0.08482817
2025-08-28T09:55:00-04:00,646.02,646.12,645.35,645.94,NaN,NaN,NaN,647.0508262,NaN,NaN,646.68702,647.6294402,645.7445998,646.6184253,646.7305952,647.450264,646.0109265,269723,119142.7667,38.26713662,51.25910736,NaN,NaN,NaN,NaN,0.51244217,20.78016197,47476256,-0.12306557,-0.069003792,0.054061778
2025-08-28T10:00:00-04:00,645.94,646.21,645.61,645.63,NaN,NaN,NaN,647.0508262,NaN,NaN,646.68282,647.6420244,645.7236156,646.6184253,646.612391,647.3506286,645.8741534,179531,122165.3667,35.24716169,50.53144453,NaN,NaN,NaN,NaN,0.518696301,21.76238803,47296725,-0.164070905,-0.151026854,0.013044052
2025-08-28T10:05:00-04:00,645.6,646.67,645.58,646.27,NaN,NaN,NaN,647.0508262,NaN,NaN,646.68902,647.633348,645.744692,646.6184253,646.5655927,647.2764104,645.8547749,165606,125677.2667,44.91280933,50.3128245,NaN,NaN,NaN,NaN,0.559503708,21.40688977,47462331,-0.140447003,-0.162514702,-0.022067699
2025-08-28T10:10:00-04:00,646.29,646.61,646.19,646.37,NaN,NaN,NaN,647.0508262,NaN,NaN,646.69902,647.6187123,645.7793277,646.5727922,646.5528763,647.2389829,645.8667698,121303,126168.5,46.26256085,49.96333157,NaN,NaN,NaN,NaN,0.549539158,21.07678424,47583634,-0.111694581,-0.161685925,-0.049991344
2025-08-28T10:15:00-04:00,646.36,646.56,645.95,646.07,NaN,NaN,NaN,647.0508262,NaN,NaN,646.70382,647.6076891,645.7999509,646.5727922,646.5355667,647.2093642,645.8617693,84719,125874.8667,42.86902281,48.93798729,NaN,NaN,NaN,NaN,0.553857789,21.20961598,47498915,-0.106507443,-0.183125648,-0.076618205
2025-08-28T10:20:00-04:00,646.08,646.59,646.08,646.32,NaN,NaN,NaN,647.0508262,NaN,NaN,646.71442,647.5870654,645.8417746,646.1912337,646.5278618,647.1900634,645.8656602,68525,125858.5667,46.39768464,48.05218971,NaN,NaN,NaN,NaN,0.551439376,21.2464441,47567440,-0.08102002,-0.17789323,-0.09687321
2025-08-28T10:25:00-04:00,646.25,646.31,645.84,645.95,NaN,NaN,NaN,647.0508262,NaN,NaN,646.70842,647.597722,645.819118,646.041987,646.5148392,647.1730443,645.8566341,49446,125642.4333,42.23950187,46.97094658,NaN,NaN,NaN,NaN,0.546336563,21.71809121,47517994,-0.083527155,-0.201282153,-0.117754999
2025-08-28T10:30:00-04:00,645.98,646.66,645.95,646.35,NaN,NaN,NaN,647.0508262,NaN,NaN,646.70622,647.5985086,645.8139314,645.6725896,646.506271,647.1510797,645.8614624,86371,127158.2,47.69680907,46.44345596,NaN,NaN,NaN,NaN,0.558026809,21.15670784,47604365,-0.054119331,-0.185404163,-0.131284832
2025-08-28T10:35:00-04:00,646.36,646.39,645.94,646.37,NaN,NaN,NaN,647.0508262,NaN,NaN,646.70752,647.5976534,645.8173866,645.0668258,646.4977927,647.1342713,645.8613142,62966,127598.1667,47.96155329,46.66058306,NaN,NaN,NaN,NaN,0.550310608,20.65607151,47667331,-0.0303768,-0.169255832,-0.138879032
2025-08-28T10:40:00-04:00,646.36,646.94,646.35,646.81,NaN,NaN,NaN,647.0508262,NaN,NaN,646.71652,647.6015014,645.8315386,645.4453685,646.5071605,647.1301725,645.8841485,98469,129050.9667,53.53394302,45.84379025,NaN,NaN,NaN,NaN,0.553145565,19.52200167,47765800,0.015442866,-0.119575449,-0.135018315
2025-08-28T10:45:00-04:00,646.79,647.1,646.52,646.86,645.316554,645.316554,645.316554,NaN,NaN,NaN,646.72492,647.6072123,645.8426277,645.6142948,646.5297093,647.1358834,645.9235351,161395,133042.5,54.1349794,45.51811381,NaN,NaN,NaN,NaN,0.555063738,18.80480162,47927195,0.047774024,-0.075300786,-0.123074809
2025-08-28T10:50:00-04:00,646.87,647.01,646.59,646.96,645.3171652,NaN,NaN,NaN,NaN,NaN,646.73432,647.6164154,645.8522246,645.6142948,646.539821,647.1391008,645.9405411,73759,133276.4667,55.37814015,45.63233611,NaN,NaN,NaN,NaN,0.545416329,18.13883016,48000954,0.07303799,-0.031777322,-0.104815312
2025-08-28T10:55:00-04:00,646.97,647.17,646.87,646.89,645.5636577,NaN,NaN,NaN,NaN,NaN,646.74492,647.6214886,645.8683514,645.9011487,646.5593988,647.1520288,645.9667688,110760,134991.5667,54.26926573,46.28829893,NaN,NaN,NaN,NaN,0.527886591,17.87065885,47890194,0.081532527,-0.002899653,-0.08443218
2025-08-28T11:00:00-04:00,646.91,647.07,646.8,646.85,645.5636577,NaN,NaN,NaN,NaN,NaN,646.75352,647.6255946,645.8814454,645.9199189,646.5702578,647.1566716,645.983844,79775,134897.0667,53.60868517,47.34137526,NaN,NaN,NaN,NaN,0.50946612,17.41831313,47810419,0.080799714,0.016567462,-0.064232252
2025-08-28T11:05:00-04:00,646.84,646.93,646.68,646.81,645.5636577,NaN,NaN,NaN,NaN,NaN,646.76092,647.6284952,645.8933448,645.9199189,646.5776497,647.1562875,645.9990119,82344,135400.7667,52.9150427,48.38765427,NaN,NaN,NaN,NaN,0.490932826,16.64832051,47728075,0.074137633,0.02843979,-0.045697843
2025-08-28T11:10:00-04:00,646.82,647.171,646.78,647.14,645.589453,NaN,NaN,NaN,NaN,NaN,646.77292,647.6445291,645.9013109,646.1394481,646.588697,647.164483,646.0129109,65876,130077.3333,57.76974755,49.9964104,NaN,NaN,NaN,NaN,0.483794767,16.51191073,47793951,0.087552,0.063742157,-0.023809843
2025-08-28T11:15:00-04:00,647.18,647.66,647.08,647.309,645.9678643,NaN,NaN,NaN,NaN,NaN,646.7861,647.6697228,645.9024772,646.5447585,646.6398833,647.2277273,646.0520393,194669,131449.6667,60.04192704,51.07706166,NaN,NaN,NaN,NaN,0.490666569,17.35582503,47988620,0.1023725,0.104155782,0.001783282
2025-08-28T11:20:00-04:00,647.31,647.32,646.51,646.73,645.9678643,NaN,NaN,NaN,NaN,NaN,646.7883,647.6708047,645.9057953,646.5447585,646.6448459,647.226706,646.0629859,68888,131745.8,50.09689267,51.35094251,NaN,NaN,NaN,NaN,0.5134761,16.61138628,47919732,0.069328481,0.088443883,0.019115402
2025-08-28T11:25:00-04:00,646.72,646.72,646.08,646.25,645.9678643,NaN,NaN,NaN,NaN,NaN,646.7807,647.6749931,645.8864069,646.5447585,646.6332007,647.2063388,646.0600627,121837,134233.8333,43.64310512,51.4062341,NaN,NaN,NaN,NaN,0.523227807,15.84067748,47797895,0.014176067,0.036835486,0.022659419
2025-08-28T11:30:00-04:00,646.29,646.93,646.24,646.86,645.9678643,NaN,NaN,NaN,NaN,NaN,646.7839,647.6781602,645.8896398,646.5447585,646.6343201,647.200072,646.0685682,81542,134585.1667,52.09010315,51.81283542,NaN,NaN,NaN,NaN,0.535140107,14.73957947,47879437,0.017586663,0.044642747,0.027056084
2025-08-28T11:35:00-04:00,646.84,647.09,646.72,646.77,645.9678643,NaN,NaN,NaN,NaN,NaN,646.7841,647.6783432,645.8898568,646.5447585,646.638894,647.1997857,646.0780024,65501,134398.9333,50.87842751,52.42990154,NaN,NaN,NaN,NaN,0.523344385,14.04571507,47813936,0.012812181,0.043071311,0.03025913
