time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-08-18T09:45:00-04:00,245.95,246.4,245.74,245.91,0,0,248.05118438847646,0,0,29.128095588295352,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-41.062322870294956,0,-41.062322870294956,-41.062322870294956,0.718613509002792
2025-08-18T09:50:00-04:00,245.85,245.85,244.31,244.31,0,0,247.83740242342066,0,0,22.056893635330653,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-44.53661205121788,0,-44.53661205121788,-44.53661205121788,0.7815696869311636
2025-08-18T09:55:00-04:00,244.3,244.5,243.81,244.29,0,0,247.6346937135109,0,0,21.98504752599382,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-41.12219540632276,0,-41.12219540632276,-41.12219540632276,0.7750289950075089
2025-08-18T10:00:00-04:00,244.32,244.5,243.62,244.33,0,0,247.44585407273885,0,0,22.528567080806084,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-42.760396402936244,0,-42.760396402936244,-42.760396402936244,0.7825269239355437
2025-08-18T10:05:00-04:00,244.39,244.39,243.75,244.21,0,0,247.2609481257252,0,0,22.03264895890362,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-47.12504940867162,0,-47.12504940867162,-47.12504940867162,0.7723464293687181
2025-08-18T10:10:00-04:00,244.23,244.58,244.13,244.47,0,0,247.10146537568377,0,0,25.84166803045119,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-38.34952129086976,0,-38.34952129086976,-38.34952129086976,0.7493216844138109
2025-08-18T10:15:00-04:00,244.46,244.91,244.13,244.7,0,0,246.96423878278756,0,0,29.13961049395742,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-4.405488931682442,0,-4.405488931682442,-4.405488931682442,0.7515129926699673
2025-08-18T10:20:00-04:00,244.7,245.72,244.41,245.7,0,0,246.89199656662828,0,0,41.35182610734201,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-2.0312216407269044,0,-2.0312216407269044,-2.0312216407269044,0.7914049217649698
2025-08-18T10:25:00-04:00,245.75,246.25,245.16,245.17,0,0,246.79359676282095,0,0,37.64844408695908,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-17.249154541307934,0,-17.249154541307934,-17.249154541307934,0.8127331416389009
2025-08-18T10:30:00-04:00,245.07,245.25,244.92,245.15,0,0,246.6996769478026,0,0,37.511919172126,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,-3.818354090117412,0,-3.818354090117412,-3.818354090117412,0.7782522029504089
2025-08-18T10:35:00-04:00,245.16,245.33,244.9,245.11,0,0,246.60883826507103,0,0,37.22120248549922,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,0.9966922648362165,0.9966922648362165,0,0.9966922648362165,0.7533770455968087
2025-08-18T10:40:00-04:00,245.12,245.53,245.01,245.32,0,0,246.53519036420983,0,0,39.85652155884001,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,23.979551508667154,23.979551508667154,0,23.979551508667154,0.7367072566256089
2025-08-18T10:45:00-04:00,245.3,245.43,244.76,245.18,0,0,246.45775091482642,0,0,38.69047029106812,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,22.12729335175516,22.12729335175516,0,22.12729335175516,0.7319424525809237
2025-08-18T10:50:00-04:00,245.27,245.51,245.23,245.49,0,0,246.40245086255064,0,0,42.68877841313169,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,20.557129995010726,20.557129995010726,0,20.557129995010726,0.7032322773965708
2025-08-18T10:55:00-04:00,245.57,245.84,245.39,245.53,0,0,246.35259652754775,0,0,43.20347703409637,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,15.487393457881504,15.487393457881504,0,15.487393457881504,0.6851442575825313
2025-08-18T11:00:00-04:00,245.56,245.73,245.45,245.59,0,0,246.30901958311645,0,0,44.01566362689137,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,10.611567409904957,10.611567409904957,0,10.611567409904957,0.656205382040922
2025-08-18T11:05:00-04:00,245.57,245.7,245.39,245.69,0,0,246.2736470355098,0,0,45.416630421954274,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,15.32666284918206,15.32666284918206,0,15.32666284918206,0.6314764261808563
2025-08-18T11:10:00-04:00,245.73,245.73,245.3,245.47,0,0,246.22772434776638,0,0,42.87466625555392,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,3.229909392709975,3.229909392709975,0,3.229909392709975,0.6170852528822222
2025-08-18T11:15:00-04:00,245.53,245.56,244.9,244.92,0,0,246.15299724217974,0,0,37.26002122525945,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,17.633516337744236,17.633516337744236,0,17.633516337744236,0.6201505919620632
2025-08-18T11:20:00-04:00,244.95,245.48,244.95,245.47,0,0,246.1139688283409,0,0,45.014528204693534,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,24.489754358309444,24.489754358309444,0,24.489754358309444,0.6158541211076303
2025-08-18T11:25:00-04:00,245.55,245.64,245.365,245.56,0,0,246.08231346672142,0,0,46.18662784998953,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,28.348795766025887,28.348795766025887,0,28.348795766025887,0.5915073981713694
2025-08-18T11:30:00-04:00,245.53,245.72,245.35,245.46,0,0,246.04675269719448,0,0,45.03784909824505,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,26.557883897706112,26.557883897706112,0,26.557883897706112,0.575685441159129
2025-08-18T11:35:00-04:00,245.4,245.53,245.17,245.45,0,0,246.01265254306907,0,0,44.91753383485968,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,29.376120623841384,29.376120623841384,0,29.376120623841384,0.5602793382191922
2025-08-18T11:40:00-04:00,245.44,245.45,244.88,245,0,0,245.95478668346513,0,0,39.76898550121072,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,13.534229245747897,13.534229245747897,0,13.534229245747897,0.5609736712035351
2025-08-18T11:45:00-04:00,245.09,245.62,245.09,245.57,0,0,245.9327988729814,0,0,47.913109012952866,50,30,70,246.99,245.38,246.99,245.38,246.185,246.185,1,0,25.700424693579368,25.700424693579368,0,25.700424693579368,0.56518983754614
