time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-08-18T10:40:00-04:00,17.37,17.39,17.345,17.39,0,0,17.303723372504773,0,0,59.48120589683476,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,2.1555336529544156,2.1555336529544156,0,2.1555336529544156,0.054454983116177934
2025-08-18T10:45:00-04:00,17.39,17.46,17.39,17.4,0,0,17.30922489407593,0,0,60.43317664180999,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-15.718757799509449,0,-15.718757799509449,-15.718757799509449,0.055565341465022386
2025-08-18T10:50:00-04:00,17.395,17.4,17.33,17.34,0,0,17.310983471557304,0,0,52.4679661988419,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-10.976982167642717,0,-10.976982167642717,-10.976982167642717,0.0565963885032351
2025-08-18T10:55:00-04:00,17.34,17.365,17.335,17.335,0,0,17.312355844611172,0,0,51.85461016481308,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-22.265052703825127,0,-22.265052703825127,-22.265052703825127,0.05469664646728956
2025-08-18T11:00:00-04:00,17.33,17.345,17.33,17.34,0,0,17.313935510633392,0,0,52.453193263631086,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-19.35154429833663,0,-19.35154429833663,-19.35154429833663,0.051861171719626065
2025-08-18T11:05:00-04:00,17.345,17.365,17.325,17.329,0,0,17.314796338597198,0,0,50.95232990618111,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-22.608306963127546,0,-22.608306963127546,-22.608306963127546,0.05101394516822414
2025-08-18T11:10:00-04:00,17.33,17.38,17.33,17.375,0,0,17.318236547820216,0,0,56.551159428991674,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,3.621347689210013,3.621347689210013,0,3.621347689210013,0.05101294908477944
2025-08-18T11:15:00-04:00,17.38,17.405,17.37,17.385,0,0,17.32205160223049,0,0,57.68207473255174,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-16.019287973999145,0,-16.019287973999145,-16.019287973999145,0.049869167007295205
2025-08-18T11:20:00-04:00,17.385,17.385,17.355,17.37,0,0,17.324791510674462,0,0,55.354617622168035,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-6.469602746017378,0,-6.469602746017378,-6.469602746017378,0.04844994079248849
2025-08-18T11:25:00-04:00,17.38,17.415,17.38,17.41,0,0,17.32966056720735,0,0,59.990738631867515,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-10.616094407828658,0,-10.616094407828658,-10.616094407828658,0.04820351645016775
2025-08-18T11:30:00-04:00,17.41,17.435,17.405,17.425,0,0,17.3351085347955,0,0,61.601063015451786,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-18.2167444926282,0,-18.2167444926282,-18.2167444926282,0.0469032652751556
2025-08-18T11:35:00-04:00,17.425,17.44,17.39,17.395,0,0,17.338530904235757,0,0,56.686893096340484,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-3.1901249861388643,0,-3.1901249861388643,-3.1901249861388643,0.04712446061264453
2025-08-18T11:40:00-04:00,17.395,17.415,17.395,17.41,0,0,17.34261485256514,0,0,58.47079223816557,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,5.728521059163925,5.728521059163925,0,5.728521059163925,0.04518699914031275
2025-08-18T11:45:00-04:00,17.4,17.4,17.38,17.385,0,0,17.34503686098999,0,0,54.445940419126806,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,7.437531080104711,7.437531080104711,0,7.437531080104711,0.04410221348743335
2025-08-18T11:50:00-04:00,17.38,17.405,17.38,17.4,0,0,17.34817761179056,0,0,56.385819107137564,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,6.887575103777384,6.887575103777384,0,6.887575103777384,0.042737769666902556
2025-08-18T11:55:00-04:00,17.4,17.41,17.4,17.4,0,0,17.351138891116815,0,0,56.385819107137564,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,13.828755401966589,13.828755401966589,0,13.828755401966589,0.040399357547838195
2025-08-18T12:00:00-04:00,17.4,17.4,17.38,17.38,0,0,17.35278809733871,0,0,52.90221009354445,50,30,70,17.42,17.33,17.42,17.33,17.375,17.375,1,0,-11.006037987923639,0,-11.006037987923639,-11.006037987923639,0.03894226058013544
