time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-08-15T15:25:00-04:00,4.795,4.81,4.79,4.805,0,0,4.775675873327259,0,0,66.50763248275328,50,30,70,NaN,NaN,4.775,4.75,NaN,4.7625,1,0,26.58594230938378,26.58594230938378,0,26.58594230938378,0.01088542493800672
2025-08-15T15:30:00-04:00,4.805,4.82,4.8,4.82,0,0,4.778208680565702,0,0,72.43797515941404,50,30,70,NaN,NaN,NaN,NaN,NaN,NaN,1,0,39.34130132212029,39.34130132212029,0,39.34130132212029,0.011536466013863416
2025-08-15T15:35:00-04:00,4.82,4.82,4.805,4.805,0,0,4.779739613104804,0,0,60.83718132378578,50,30,70,4.82,4.8,NaN,NaN,4.8100000000000005,NaN,1,0,20.82150681145064,20.82150681145064,0,20.82150681145064,0.011783861298587498
2025-08-15T15:40:00-04:00,4.805,4.81,4.795,4.795,0,0,4.780611635213101,0,0,54.56357000187083,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-4.369280491461585,0,-4.369280491461585,-4.369280491461585,0.012013585491545511
2025-08-15T15:45:00-04:00,4.795,4.8,4.79,4.8,0,0,4.781719541772352,0,0,56.95379133728261,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-1.0895684379894537,0,-1.0895684379894537,-1.0895684379894537,0.011869757956435103
2025-08-15T15:50:00-04:00,4.8,4.81,4.795,4.8,0,0,4.78276413938536,0,0,56.9537913372826,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-7.08151635012461,0,-7.08151635012461,-7.08151635012461,0.012093346673832573
2025-08-15T15:55:00-04:00,4.8,4.81,4.79,4.805,0,0,4.784034759991911,0,0,59.42903857170034,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-0.056725846363347474,0,-0.056725846363347474,-0.056725846363347474,0.012658107625701645
2025-08-18T09:30:00-04:00,4.9,4.965,4.89,4.91,0,0,4.79123277370666,0,0,82.36376427634184,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-12.934128751222715,0,-12.934128751222715,-12.934128751222715,0.023182528509580108
2025-08-18T09:35:00-04:00,4.91,4.91,4.855,4.87,0,0,4.795733758066279,0,0,66.85817881581805,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-20.487307662912272,0,-20.487307662912272,-20.487307662912272,0.02545520504461008
2025-08-18T09:40:00-04:00,4.87,4.905,4.86,4.895,0,0,4.8014061147482066,0,0,70.58535783083879,50,30,70,4.82,4.8,4.82,4.8,4.8100000000000005,4.8100000000000005,1,0,-16.40517750757849,0,-16.40517750757849,-16.40517750757849,0.02685126182713793
