time,open,high,low,close,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX
2025-06-11T02:00:00-04:00,6025.25,6042.5,6023.25,6031.75,5971.445,6064.177965551848,5878.712034448152,5982.305082803459,6032.619678642038,6035.722799590024,6029.516557694052,35725,186995.63333333333,-0.4234063282570659,16.350804567963678,16.774210896220744,58.760659785188246,59.030005249386896,NaN,NaN,NaN,NaN,26.26803849445272,34.551854320526196
2025-06-11T06:00:00-04:00,6032,6074.75,6024.5,6050.25,5974.095,6068.102866160155,5880.087133839846,6001.469066242767,6046.077972720745,6053.333419310655,6038.822526130834,306343,191187.1,0.5180097459425568,17.421723078648938,16.90371333270638,63.09760477580694,59.432409593895386,NaN,NaN,NaN,NaN,27.981035744848956,36.272187024510735
2025-06-11T10:00:00-04:00,6050.25,6064.75,6033.5,6039,5976.665,6070.603948791274,5882.726051208726,6001.469066242767,6045.88860465526,6050.60804217041,6041.1691671401095,535328,192196.33333333334,0.20885953037005223,17.164787745668946,16.955928215298893,59.031999806437526,59.34840725502529,NaN,NaN,NaN,NaN,28.21453319164546,37.8696388210678
2025-06-11T14:00:00-04:00,6039,6041.75,6006.25,6028,5979.39,6071.1985050525245,5887.581494947476,6001.469066242767,6038.305541998779,6048.908625361425,6027.702458636132,541978,200710.8,-0.8524368601533148,15.89038214010725,16.742819000260564,55.281274989097454,59.14371653464893,NaN,NaN,NaN,NaN,28.7349236779565,37.38871466171095
2025-06-11T18:00:00-04:00,6022.25,6032,5997,6004.5,5981.885,6069.406952103426,5894.363047896574,6001.469066242767,6011.166666666667,6011.166666666667,6011.166666666667,44929,201604.93333333332,-3.125306912829135,12.836185359224146,15.961492272053281,48.2308898560785,58.116443791583315,NaN,NaN,NaN,NaN,29.182429129531034,36.38393157140678
2025-06-11T22:00:00-04:00,6004.75,6016.5,6001,6013.25,5983.875,6069.616253198213,5898.133746801787,6001.469066242767,6010.89684964138,6011.314618767305,6010.479080515455,18741,201789.1,-3.973177396200006,10.995020526803273,14.96819792300328,50.74955164261977,57.570817816571314,NaN,NaN,NaN,NaN,28.20511276313596,35.450918701838624
2025-06-12T02:00:00-04:00,6013,6020.5,5987.75,6003,5986,6068.1918487442645,5903.8081512557355,6001.469066242767,6007.5048575067185,6011.086497265018,6003.923217748419,57517,202352.4,-5.086918922140232,8.609549270327989,13.69646819246822,47.814859605001104,56.422411375002135,NaN,NaN,NaN,NaN,28.529747565769107,33.79102855604813
2025-06-12T06:00:00-04:00,6002.75,6026.25,5989.75,6021,5988.72,6066.230169655227,5911.209830344774,6001.469066242767,6010.586517105498,6013.7525840108165,6007.42045020018,213793,201526,-4.4944759755751456,8.07837322299929,12.572849198574435,52.95929234500137,56.19650061567144,NaN,NaN,NaN,NaN,29.099051311071314,32.5030274663008
2025-06-12T10:00:00-04:00,6021,6050,6019.75,6044.75,5991.965,6064.863834695737,5919.066165304263,6001.469066242767,6027.390949125157,6040.992281316064,6013.78961693425,522392,196920.2,-2.486491107314034,9.464735314431891,11.951226421745925,58.739003583897,56.403518858447704,NaN,NaN,NaN,NaN,29.181261931709077,32.22362109782339
2025-06-12T14:00:00-04:00,6044.75,6051.25,6037.25,6042.5,5995.075,6062.886816817019,5927.26318318298,6001.469066242767,6031.443008769971,6045.171443387093,6017.714574152849,284213,188375.9,-1.3501259140309436,10.263569029207247,11.61369494323819,58.01180626311154,56.42802652066715,NaN,NaN,NaN,NaN,28.096886079444143,32.00783418725364
2025-06-12T18:00:00-04:00,6045,6045,5937.75,5966,5995.99,6060.911642000076,5931.068357999923,6001.469066242767,5982.916666666667,5982.916666666667,5982.916666666667,162079,192826.83333333334,-5.55502951653232,4.66990804757279,10.22493756410511,39.91719346035093,55.034888689227735,NaN,NaN,NaN,NaN,33.75067993091242,31.54156437921073
2025-06-12T22:00:00-04:00,5965.75,5966,5927.5,5961.75,5996.24,6060.532998063528,5931.947001936472,5990.500252994214,5972.893256067684,5987.450987242713,5958.335524892655,76837,194804.26666666666,-8.26382168077993,-0.10483953686980385,8.158982143910126,39.18592773583587,53.38784120049133,NaN,NaN,NaN,NaN,34.08991707870439,31.34731532918609
2025-06-13T02:00:00-04:00,5962,5985.75,5955.5,5979.25,5997.17,6059.06300768257,5935.27699231743,5982.952843456732,5973.073177613938,5985.286291175242,5960.860064052635,100712,197154.63333333333,-8.486011709465632,-2.448532492921913,6.037479216543718,43.75504782694683,52.33224883617897,NaN,NaN,NaN,NaN,33.81563728736836,30.383542800841923
2025-06-13T06:00:00-04:00,5979,6014.75,5974,5990,5998.43,6057.0354639091,5939.8245360909,5982.952843456732,5981.234443415949,5994.767921188933,5967.700965642965,237266,196083.03333333333,-7.549428018154687,-3.3993058061496413,4.150122212005046,46.418228637229866,51.56809573661449,NaN,NaN,NaN,NaN,34.31094890969919,28.489760490167743
2025-06-13T10:00:00-04:00,5990.75,6029.75,5977.25,6008.75,6000.16,6054.629051763221,5945.690948236779,5982.952843456732,5992.508454323981,6008.026892510943,5976.990016137019,510449,195347.46666666667,-5.407896688969051,-2.609748649206267,2.7981480397627836,50.79453699315376,50.999086965754884,NaN,NaN,NaN,NaN,35.61016684472067,26.638276894086747
2025-06-13T14:00:00-04:00,6009,6013.75,5965.25,5978.25,6000.835,6053.328962510114,5948.341037489886,5982.952843456732,5990.611505058804,6004.118930521444,5977.104079596164,424279,198336.46666666667,-5.754084387628101,-4.394457444772343,1.3596269428557584,44.436616635579405,49.66615924145292,NaN,NaN,NaN,NaN,36.53086921295491,24.9235183657637
2025-06-15T18:00:00-04:00,6001,6043.25,6000,6040.25,6002.015,6055.340829576113,5948.689170423888,5982.952843456732,6027.833333333332,6027.833419650078,6027.833247016586,22531,198306.43333333332,-1.7251298212180273,-0.7967853336667758,0.9283444875512514,56.38718866232572,49.47724415973064,NaN,NaN,NaN,NaN,38.56437855488671,23.822886325138025
2025-06-15T22:00:00-04:00,6040.5,6050.25,6037.5,6046.25,6003.335,6057.69781909542,5948.9721809045805,5982.952843456732,6032.0482472191725,6039.3410896928135,6024.755404745531,7526,198043.53333333333,1.2650174464765929,2.5096162956469925,1.2445988491703996,57.343349615794594,49.62453520449473,NaN,NaN,NaN,NaN,36.720494372394796,22.990600343449753
2025-06-16T02:00:00-04:00,6046,6068.75,6045.25,6056.75,6004.895,6060.801000572031,5948.98899942797,5982.952843456732,6044.217117185996,6057.696709848373,6030.73752452362,28801,198048.46666666667,3.7316082201523515,5.909109124360839,2.1775009042084874,59.03590548580269,50.396322035189314,NaN,NaN,NaN,NaN,35.776173345795165,22.70149539295214
2025-06-16T06:00:00-04:00,6056.5,6097.75,6055.75,6094.5,6007.195,6067.9819467897205,5946.408053210279,6001.8220825119215,6071.3521973352,6090.338701591188,6052.365693079212,141157,198329.36666666667,7.471267411219024,11.516585168232268,4.045317757013244,64.49105189906055,51.37785776779223,NaN,NaN,NaN,NaN,36.220732392524084,23.099884375465404
2025-06-16T10:00:00-04:00,6094.5,6109,6085.25,6087.25,6009.095,6073.7127135156015,5944.477286484399,6020.382666009537,6084.868765612758,6101.145066280837,6068.592464944678,301578,196873.33333333334,8.923998707076105,15.200316140858376,6.276317433782271,62.762396976209985,52.44553900859285,NaN,NaN,NaN,NaN,35.32996579305808,23.705002292025657
2025-06-16T14:00:00-04:00,6087.25,6096.5,6080.5,6091,6011.015,6079.436371661084,5942.5936283389165,6020.382666009537,6086.35639894503,6099.812756135537,6072.900041754524,250656,195723.96666666667,9.548828032119612,18.212352473931787,8.663524441812175,63.31020958257292,53.18489023984797,NaN,NaN,NaN,NaN,33.949253950696786,24.07473050721927
2025-06-16T18:00:00-04:00,6093,6093.5,6051.25,6068,6012.475,6082.562249196745,5942.387750803256,6020.382666009537,6070.916666666667,6070.916666666667,6070.916666666667,56135,196622.1,7.893103637545526,18.52990398874408,10.636800351198556,57.70319816657761,53.11090413861086,NaN,NaN,NaN,NaN,34.54216438278987,23.31879641412538
2025-06-16T22:00:00-04:00,6068,6076.75,6054,6067.75,6014.295,6085.297090814314,5943.292909185686,6020.382666009537,6069.505901616762,6071.676356858918,6067.335446374605,23716,196103.2,6.328630033953484,18.54758789364041,12.218957859686927,57.64343901429789,53.08459219226704,NaN,NaN,NaN,NaN,33.69986692687631,22.616857613395332
2025-06-17T02:00:00-04:00,6067.75,6075,6045.25,6053.75,6015.8,6086.8933892848745,5944.706610715126,6020.382666009537,6064.976882508391,6070.846719651974,6059.107045364808,51835,196351.4,4.011445844306783,17.233265165070407,13.221819320763624,54.254872598952176,54.108712130738546,NaN,NaN,NaN,NaN,33.41773357495658,21.642583356760905
