time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-08-18T10:10:00-04:00,92.79,92.91,92.71,92.87,0,0,93.14798406453967,0,0,43.76147261828467,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,15.137927564213676,15.137927564213676,0,15.137927564213676,0.28520738673499896
2025-08-18T10:15:00-04:00,92.86,92.99,92.74,92.84,0,0,93.1303849751374,0,0,43.09542160316694,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,9.607288619006244,9.607288619006244,0,9.607288619006244,0.2826925733967848
2025-08-18T10:20:00-04:00,92.859,93.39,92.82,93.38,0,0,93.14464869084384,1,0,56.05941012279475,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,1.8640495991053274,1.8640495991053274,0,1.8640495991053274,0.3032145324398721
2025-08-18T10:25:00-04:00,93.375,93.45,92.9,92.9,0,0,93.13066876565276,0,1,46.02261839404637,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,-13.785977621870211,0,-13.785977621870211,-13.785977621870211,0.32084206583702396
2025-08-18T10:30:00-04:00,92.87,93.03,92.67,92.925,0,0,93.11891626475831,0,0,46.559281979597245,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,-1.0754589858510082,0,-1.0754589858510082,-1.0754589858510082,0.32363906113437935
2025-08-18T10:35:00-04:00,92.93,93.03,92.74,92.755,0,0,93.09812104962927,0,0,43.39942188085423,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,-9.14419427422933,0,-9.14419427422933,-9.14419427422933,0.3212362710533527
2025-08-18T10:40:00-04:00,92.75,92.88,92.62,92.62,0,0,93.0707998467933,0,0,41.018677514370346,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,-7.964728725303531,0,-7.964728725303531,-7.964728725303531,0.3168622516923983
2025-08-18T10:45:00-04:00,92.62,92.65,92.24,92.57,0,0,93.04218271269083,0,0,40.140400649080505,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,12.411353423858895,12.411353423858895,0,12.411353423858895,0.3235149480000849
2025-08-18T10:50:00-04:00,92.58,92.93,92.55,92.88,0,0,93.0329151291085,0,0,47.627739394899116,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,10.623130956279335,10.623130956279335,0,10.623130956279335,0.32754959457150806
2025-08-18T10:55:00-04:00,92.89,92.95,92.76,92.92,0,0,93.02646283601659,0,0,48.52247418082896,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,19.552351613227955,19.552351613227955,0,19.552351613227955,0.31772462353068587
2025-08-18T11:00:00-04:00,92.93,92.98,92.85,92.89,0,0,93.01866495967279,0,0,47.862039081774135,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,15.984018533904319,15.984018533904319,0,15.984018533904319,0.3043157218499233
2025-08-18T11:05:00-04:00,92.89,92.961,92.775,92.95,0,0,93.01474124769149,0,0,49.346973543862234,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,21.500950795750747,21.500950795750747,0,21.500950795750747,0.2958645988606425
2025-08-18T11:10:00-04:00,92.93,92.93,92.69,92.7,0,0,92.9967560335377,0,0,43.75512254793791,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,4.183726427306407,4.183726427306407,0,4.183726427306407,0.2933028417991684
2025-08-18T11:15:00-04:00,92.72,92.74,92.55,92.67,0,0,92.97808426019269,0,0,43.12361842270411,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,23.206617930474426,23.206617930474426,0,23.206617930474426,0.28592406738494197
2025-08-18T11:20:00-04:00,92.67,92.82,92.67,92.72,0,0,92.96333658818168,0,0,44.55978761295314,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,16.571351388524544,16.571351388524544,0,16.571351388524544,0.27621520542887407
2025-08-18T11:25:00-04:00,92.72,92.73,92.47,92.53,0,0,92.93857449742843,0,0,40.386501498746945,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,22.035778975991317,22.035778975991317,0,22.035778975991317,0.27505697646966915
2025-08-18T11:30:00-04:00,92.53,92.555,92.39,92.46,0,0,92.91122738328967,0,0,38.93954638632185,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,27.107898468996027,27.107898468996027,0,27.107898468996027,0.26719576386469324
2025-08-18T11:35:00-04:00,92.46,92.64,92.36,92.59,0,0,92.89287153281597,0,0,43.02230493712064,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,18.2423877186773,18.2423877186773,0,18.2423877186773,0.2681103521600724
2025-08-18T11:40:00-04:00,92.6,92.62,92.5,92.55,0,0,92.87327887379791,0,0,42.089756483615226,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,3.3369515979171576,3.3369515979171576,0,3.3369515979171576,0.2575310412914961
2025-08-18T11:45:00-04:00,92.55,92.7,92.55,92.67,0,0,92.86166293815232,0,0,45.879790755615645,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,-0.6346640838497652,0,-0.6346640838497652,-0.6346640838497652,0.2498502526278182
2025-08-18T11:50:00-04:00,92.655,92.69,92.555,92.62,0,0,92.84785362740077,0,0,44.57087309002932,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,1.7112873479809767,1.7112873479809767,0,1.7112873479809767,0.24164666315440195
2025-08-18T11:55:00-04:00,92.59,92.6,92.49,92.565,0,0,92.83169056297787,0,0,43.11378950328432,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,-5.619828554440017,0,-5.619828554440017,-5.619828554440017,0.23367190150051678
2025-08-18T12:00:00-04:00,92.565,92.695,92.54,92.64,0,0,92.82073681652199,0,0,45.719696140818016,50,30,70,92.94,92.42,92.94,92.42,92.68,92.68,1,0,8.649637484911644,8.649637484911644,0,8.649637484911644,0.22805247996476466
