time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-08-15T15:20:00-04:00,179.925,180.11,179.92,180.05,0,0,179.85352863543523,0,0,55.58088925994732,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,12.601075606218508,12.601075606218508,0,12.601075606218508,0.253770357100865
2025-08-15T15:25:00-04:00,180.04,180.145,179.97,179.98,0,0,179.8607555705532,0,0,53.28050332943969,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,9.834016162956807,9.834016162956807,0,9.834016162956807,0.24814390302223258
2025-08-15T15:30:00-04:00,179.98,180.05,179.94,180,0,0,179.868712395093,0,0,53.867984938845964,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,12.652532610249551,12.652532610249551,0,12.652532610249551,0.23827648137778837
2025-08-15T15:35:00-04:00,180.005,180.11,179.98,180,0,0,179.87621454394485,0,0,53.86798493884597,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,10.133221129107357,10.133221129107357,0,10.133221129107357,0.23054244699366233
2025-08-15T15:40:00-04:00,180,180.155,180,180.105,0,0,179.88928799857658,0,0,57.14884230768411,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,9.461224721131329,9.461224721131329,0,9.461224721131329,0.22514655792268654
2025-08-15T15:45:00-04:00,180.11,180.18,180.03,180.08,0,0,179.90018582722934,0,0,56.12536204084357,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,3.1398920199077005,3.1398920199077005,0,3.1398920199077005,0.21977894664249506
2025-08-15T15:50:00-04:00,180.3,181,179.97,180.15,0,0,179.91446092281623,0,0,58.3733118520881,50,30,70,181.88,180.78,181.88,180.78,181.32999999999998,181.32999999999998,1,0,-19.736736439959564,0,-19.736736439959564,-19.736736439959564,0.2776518790251741
2025-08-15T15:55:00-04:00,180.15,180.58,180.08,180.45,0,0,179.94506315579815,0,0,66.33432423461605,50,30,70,NaN,NaN,181.88,180.78,NaN,181.32999999999998,1,0,4.757137563817542,4.757137563817542,0,4.757137563817542,0.29353388766623306
2025-08-18T09:30:00-04:00,180.59,182.43,180.59,182.4,0,0,180.08534526118112,0,0,85.60517464387333,50,30,70,NaN,NaN,NaN,NaN,NaN,NaN,1,0,22.21285763731369,22.21285763731369,0,22.21285763731369,0.413995752832932
2025-08-18T09:35:00-04:00,182.4,182.65,181.84,182.53,0,0,180.22503981768506,0,0,86.17340220884364,50,30,70,182.43,180.59,NaN,NaN,181.51,NaN,1,0,30.781918746623028,30.781918746623028,0,30.781918746623028,0.44228177048772277
2025-08-18T09:40:00-04:00,182.52,182.78,181.93,182.11,0,0,180.33275182810306,0,0,75.76729488061841,50,30,70,182.43,180.59,182.43,180.59,181.51,181.51,1,0,20.03911084666154,20.03911084666154,0,20.03911084666154,0.4714045011671707
2025-08-18T09:45:00-04:00,182.1,182.59,182.005,182.23,0,0,180.4411660093543,0,0,76.63543417755152,50,30,70,182.43,180.59,182.43,180.59,181.51,181.51,1,0,19.153580942928595,19.153580942928595,0,19.153580942928595,0.47951846536951626
2025-08-18T09:50:00-04:00,182.22,182.36,181.64,182.07,0,0,180.5342422373912,0,0,72.8860876873781,50,30,70,182.43,180.59,182.43,180.59,181.51,181.51,1,0,19.41179811489845,19.41179811489845,0,19.41179811489845,0.4966957178431242
