time,open,high,low,close,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX,OnBalanceVolume,Histogram,MACD,Signal
2025-09-22T11:20:00-04:00,254.37,254.5,254.3,254.38,253.95110779340706,NaN,NaN,NaN,NaN,NaN,255.08010000000198,256.25786481354174,253.9023351864622,254.5572670642708,254.6957305951126,255.19500027350267,254.19646091672251,17472,29410.6,41.405492845107084,49.51630074166178,NaN,NaN,NaN,NaN,0.43287851591129783,18.05092334998955,9489985,-0.05999882979896573,-0.10614449516427271,-0.04614566536530698
2025-09-22T11:25:00-04:00,254.42,254.47,254.13,254.13,253.95110779340706,NaN,NaN,NaN,NaN,NaN,255.06150000000198,256.2689473056763,253.85405269432766,254.5572670642708,254.67714934087635,255.17423365375694,254.18006502799577,20140,29038.9,38.12588262777729,48.996203116004445,NaN,NaN,NaN,NaN,0.42624433620334823,18.766224825838922,9469845,-0.08259801715149277,-0.14939318680467295,-0.06679516965318018
2025-09-22T11:30:00-04:00,254.14,254.18,251.24,251.97,NaN,NaN,NaN,254.36950470930327,254.36950470930327,254.36950470930327,254.99710000000195,256.481892361262,253.51230763874187,254.5572670642708,254.0804580591052,255.15070006498146,253.01021605322896,180930,34179.96666666667,21.9493730753627,46.90771320002174,NaN,NaN,NaN,NaN,0.6057983121888232,22.249320673286945,9288915,-0.22967002045370122,-0.3538826952203067,-0.12421267476660548
2025-09-22T11:35:00-04:00,251.91,253.43,250.81,253.4,NaN,NaN,NaN,254.06134540433493,NaN,NaN,254.965100000002,256.5157675839826,253.41443241602136,254.5572670642708,253.84555854472703,254.97476478774993,252.71635230170412,121398,37189.96666666667,40.076502488040006,45.970017026994995,NaN,NaN,NaN,NaN,0.7496698613181932,25.671032809220822,9410313,-0.2174205383764656,-0.3959883477371875,-0.1785678093607219
2025-09-22T11:40:00-04:00,253.43,253.56,253.19,253.28,NaN,NaN,NaN,254.06134540433493,NaN,NaN,254.93390000000196,256.55457552462286,253.31322447538108,254.5572670642708,253.8336560896544,254.9520135777735,252.7152986015353,19242,36895.8,39.25264618051321,45.07037020683223,NaN,NaN,NaN,NaN,0.7225505855097512,28.536789499413707,9391071,-0.20437540745601251,-0.43403706868073755,-0.22966166122472503
2025-09-22T11:45:00-04:00,253.3,253.67,253.27,253.5,NaN,NaN,NaN,254.06134540433493,NaN,NaN,254.91110000000197,256.5790583795991,253.24314162040486,254.48581365141663,253.82630489788983,254.93412769344255,252.7184821023371,17235,36517.433333333334,41.622037060325745,44.26603646977226,NaN,NaN,NaN,NaN,0.6995112579733388,30.927545194390234,9408306,-0.16935160798134336,-0.4413511712014042,-0.27199956322006086
2025-09-22T11:50:00-04:00,253.52,253.63,253.39,253.54,NaN,NaN,NaN,254.06134540433493,NaN,NaN,254.885900000002,256.5973177619597,253.17448223804433,253.99065092113332,253.81929284721875,254.91531968571758,252.72326600871992,19426,32981.1,42.064499191824254,43.45480050671549,NaN,NaN,NaN,NaN,0.6666890252609582,33.147532625439865,9427732,-0.13348920321328922,-0.4388610672366724,-0.3053718640233832
2025-09-22T11:55:00-04:00,253.52,253.57,253.35,253.39,NaN,NaN,NaN,254.06134540433493,NaN,NaN,254.855700000002,256.6176035262996,253.09379647370437,253.75752073690666,253.81385928991114,254.90301740155343,252.72470117826884,12224,28693.433333333334,40.815203930894164,42.65726461709488,NaN,NaN,NaN,NaN,0.6347826663137468,35.2348236376116,9415508,-0.11080225064074684,-0.44387467732431674,-0.3330724266835699
2025-09-22T12:00:00-04:00,253.42,253.43,251.35,252.28,NaN,NaN,NaN,254.06134540433493,NaN,NaN,254.804300000002,256.7081046212718,252.90049537873222,253.71651658952533,253.59106907140176,254.722911195586,252.45922694721753,154943,31757.2,33.00379092925678,40.92702206207394,NaN,NaN,NaN,NaN,0.7380124758627657,38.0848405016736,9260565,-0.15857512031841592,-0.5312913270815898,-0.37271620676317385
2025-09-22T12:05:00-04:00,252.23,252.65,251.36,251.53,NaN,NaN,NaN,254.0612485006248,NaN,NaN,254.735500000002,256.84761386908684,252.62338613091714,253.70521327162027,253.47927193690484,254.65463775806197,252.3039061157477,69556,32301.5,28.969464259823653,39.055054991221446,NaN,NaN,NaN,NaN,0.777440156158282,40.7312847325883,9191009,-0.22467072502946506,-0.6535546130500052,-0.4288838880205401
2025-09-22T12:10:00-04:00,251.5,252.43,251.49,252.36,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.68310000000199,256.8959487422354,252.47025125776855,253.6641706172962,253.42406853698589,254.6072506533226,252.24088642064916,45022,32477.866666666665,38.00157771232027,38.2062844239869,NaN,NaN,NaN,NaN,0.7890515735755474,43.18869723272339,9236031,-0.19744184541187587,-0.6756861947853849,-0.47824434937350907
2025-09-22T12:15:00-04:00,252.37,252.9,252.02,252.85,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.63700000000202,256.90398125179064,252.37001874821343,252.06533649383698,253.4126321334895,254.5916710426595,252.2335932243195,15714,31872.866666666665,42.638871904961064,38.02236116899151,NaN,NaN,NaN,NaN,0.7955478897487224,44.33780857562311,9251745,-0.1343943656698704,-0.6462373064608471,-0.5118429407909767
2025-09-22T12:20:00-04:00,252.84,252.97,252.43,252.78,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.58740000000202,256.90562970302125,252.2691702969828,251.9117710623005,253.3987608280022,254.5698051876662,252.2277164683382,23653,31993.366666666665,42.153798604818,37.93627149430763,NaN,NaN,NaN,NaN,0.7772944690523845,45.241969849394934,9228092,-0.08763311415392017,-0.6213843334833768,-0.5337512193294567
2025-09-22T12:25:00-04:00,252.77,253.16,252.74,253.06,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.540600000002,256.8856455338797,252.19555446612426,251.9117710623005,253.39287412575436,254.55655220065657,252.22919605085215,16951,31973.8,44.856159503783644,38.20966430820051,NaN,NaN,NaN,NaN,0.7517734355486418,45.63112873331106,9245043,-0.03099514111746926,-0.5724951457262932,-0.541500004608824
2025-09-22T12:30:00-04:00,253.02,253.05,252.73,252.78,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.48800000000202,256.8703685684524,252.10563143155164,251.9117710623005,253.38503377099013,254.54202882514159,252.22803871683868,17498,32150.333333333332,42.70754834146401,38.30266827222601,NaN,NaN,NaN,NaN,0.7216467615808826,46.00049083319432,9227545,-0.0068029340538463545,-0.5500036721761319,-0.5432007381222855
2025-09-22T12:35:00-04:00,252.78,253,252.62,252.9,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.43640000000204,256.8422354382429,252.0305645617612,251.9117710623005,253.3818836509405,254.53626992033773,252.22749738154326,7000,31913.8,43.94675684122933,38.7184450017583,NaN,NaN,NaN,NaN,0.697243421467962,46.43554953912604,9234545,0.021327270796807296,-0.5165416496262765,-0.5378689204230838
2025-09-22T12:40:00-04:00,252.89,252.895,252.37,252.44,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.37600000000202,256.82722010353086,251.92477989647315,251.9117710623005,253.36641090666697,254.51515435987355,252.2176674534604,23481,32302.4,40.34436363274111,40.0323728987139,NaN,NaN,NaN,NaN,0.6852974627916791,47.04577047592661,9211064,0.013388250368988053,-0.5211336074618487,-0.5345218578308367
2025-09-22T12:45:00-04:00,252.47,252.51,252,252.31,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.314000000002,256.8138079918185,251.8141920081855,251.40573506134766,253.34251366908154,254.48982015697928,252.1952071811838,27595,32516.833333333332,39.36235443389894,39.98136232341811,NaN,NaN,NaN,NaN,0.6727762154494157,47.89423340567347,9183469,0.0042872294121460985,-0.529162821065654,-0.5334500504778001
2025-09-22T12:50:00-04:00,252.29,252.37,251.97,252,NaN,NaN,NaN,254.05096447786914,NaN,NaN,254.242400000002,256.79752836390475,251.68727163609927,251.40573506134766,253.3283232442519,254.47652055787117,252.1801259306326,14742,32326.066666666666,37.046642339426604,39.82379062048335,NaN,NaN,NaN,NaN,0.6532922000601722,48.704373439186234,9168727,-0.01656197135755222,-0.5541525146747404,-0.5375905433171881
2025-09-22T12:55:00-04:00,251.995,251.995,251.6,251.79,NaN,NaN,NaN,253.66389739984922,NaN,NaN,254.163200000002,256.77143753442556,251.55496246557848,251.40573506134766,253.3067005977607,254.4610197937122,252.1523814018092,18265,32485.166666666668,35.52208342922229,39.388079646833106,NaN,NaN,NaN,NaN,0.6351999000558746,49.72343380227629,9150462,-0.037262239613203185,-0.5841683428336921,-0.5469061032204889
2025-09-22T13:00:00-04:00,251.78,251.93,251.62,251.75,NaN,NaN,NaN,253.59883388167427,NaN,NaN,254.08400000000202,256.73961442908086,251.42838557092318,251.40573506134766,253.28939852334213,254.448635038329,252.13016200835526,14717,32662.166666666668,35.224733082769475,38.89952492475776,NaN,NaN,NaN,NaN,0.6119713357661694,50.66970413943134,9135745,-0.045850086556405545,-0.6042187114159958,-0.5583686248595903
2025-09-22T13:05:00-04:00,251.76,251.85,251.56,251.79,NaN,NaN,NaN,253.48547779614358,NaN,NaN,254.003400000002,256.68783695326124,251.31896304674274,251.40573506134766,253.26510652802438,254.43132279434602,252.09889026170273,20774,32901.7,35.80345028192963,38.5415425212603,NaN,NaN,NaN,NaN,0.5889733832114423,51.593188995559345,9156519,-0.04118599862283023,-0.6098511231381281,-0.5686651245152978
2025-09-22T13:10:00-04:00,251.775,251.86,251.6,251.84,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.91800000000202,256.600616632313,251.23538336769104,251.40573506134766,253.2466818837461,254.41741071129306,252.07595305619915,16566,33200.2,36.56635715467955,38.79601153736191,NaN,NaN,NaN,NaN,0.5654752844106264,52.415287773415756,9173085,-0.027728305977547718,-0.6033255069872325,-0.5755972010096848
2025-09-22T13:15:00-04:00,251.81,252.17,251.73,251.95,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.82880000000202,256.4703227116131,251.1872772883909,251.40573506134766,253.23561567259836,254.40742443856064,252.06380690663607,11597,33240.433333333334,38.30346965437658,39.46272620840141,NaN,NaN,NaN,NaN,0.5565127640955815,52.10801986836924,9184682,-0.005572168498384267,-0.5825624116326651,-0.5769902431342808
2025-09-22T13:20:00-04:00,251.95,252.38,251.95,252.19,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.74300000000198,256.3121905332259,251.1738094667781,251.40573506134766,253.22626703755526,254.3971192786521,252.05541479645842,12065,33196.63333333333,42.033308324377096,39.75070696640547,NaN,NaN,NaN,NaN,0.5474761380887547,51.15797800841321,9196747,0.02918352074325825,-0.5405108422052081,-0.5696943629484663
2025-09-22T13:25:00-04:00,252.2,252.24,252.1,252.19,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.658200000002,256.1456330214045,251.17076697859954,251.35458804907813,253.21822067345965,254.38816351209732,252.048277834822,10591,33140.86666666667,42.033308324377096,39.707452424935184,NaN,NaN,NaN,NaN,0.5183706996538447,50.27579628131118,9196747,0.054631659811387734,-0.5014047881842316,-0.5560364479956194
2025-09-22T13:30:00-04:00,252.19,252.36,252.12,252.27,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.601600000002,256.08401288990797,251.11918711009605,251.51724261357057,253.21071593318135,254.37920503225848,252.0422268341042,10792,33074.5,43.35710968813787,39.79340321660089,NaN,NaN,NaN,NaN,0.4984870782499993,49.06028404897696,9207539,0.07789286974885623,-0.45867036080954904,-0.5365632305584053
2025-09-22T13:35:00-04:00,252.31,252.31,251.95,252.05,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.540000000002,256.0205063991075,251.05949360089653,251.51724261357057,253.20082973572116,254.36874560617753,252.0329138652648,12542,32854.36666666667,40.6104817806146,39.49014052208882,NaN,NaN,NaN,NaN,0.48859514408928606,48.20562299079438,9194997,0.07924113106125064,-0.4375118167318419,-0.5167529477930926
2025-09-22T13:40:00-04:00,252.06,252.09,251.84,251.84,NaN,NaN,NaN,253.46500153268255,NaN,NaN,253.46460000000198,255.91787930657352,251.01132069343043,251.51724261357057,253.18920067481423,254.35810254187265,252.0202988077558,12906,32696.166666666668,38.12757729668498,39.16299973317603,NaN,NaN,NaN,NaN,0.4715526337971942,47.58505382767236,9182091,0.06724167268557596,-0.4327008569361226,-0.49994252962169855
2025-09-22T13:45:00-04:00,251.85,252.03,251.75,251.89,NaN,NaN,NaN,253.39440473845585,NaN,NaN,253.415000000002,255.8932066088249,250.93679339117912,251.51724261357057,253.17827223271323,254.34827960812356,252.0082648573029,12027,32568.8,39.08256736646685,38.81555762783585,NaN,NaN,NaN,NaN,0.4578703028116804,47.15060036896168,9194118,0.06394448885288867,-0.4200119185555877,-0.4839564074084764
2025-09-22T13:50:00-04:00,251.87,251.97,251.79,251.96,NaN,NaN,NaN,253.34056815943515,NaN,NaN,253.37760000000202,255.88588566076584,250.8693143392382,251.51724261357057,253.1696763818679,254.340368587053,251.9989841766828,9731,32310.766666666666,40.4679361325193,38.824384234962864,NaN,NaN,NaN,NaN,0.438022424039418,46.74717930015891,9203849,0.06740517678913888,-0.3996999364220528,-0.4671051132111917
2025-09-22T13:55:00-04:00,251.93,252.42,251.91,252.4,NaN,NaN,NaN,253.34056815943515,NaN,NaN,253.344000000002,255.85875008619252,250.8292499138115,251.58951725961478,253.16312393346328,254.33224873550466,251.9939991314219,10255,31981.266666666666,48.409925085644595,39.47063928151613,NaN,NaN,NaN,NaN,0.4431636794651732,44.75652079739704,9214104,0.09837905842824884,-0.3441312901758806,-0.44251034860412947
2025-09-22T14:00:00-04:00,252.41,252.84,252.4,252.84,NaN,NaN,NaN,253.34056815943515,NaN,NaN,253.315600000002,255.82038313552454,250.81081686447948,251.95561380769183,253.15866793767356,254.323125596835,251.9942102785121,13883,26413.033333333333,54.89072834976186,40.74521685368294,NaN,NaN,NaN,NaN,0.4429377023605178,41.732368912658615,9227987,0.14474974902956206,-0.26157316231717687,-0.4063229113467389
2025-09-22T14:05:00-04:00,252.85,253.33,252.72,253.28,NaN,NaN,NaN,253.34056815943515,NaN,NaN,253.296600000002,255.78772539950128,250.80547460050272,252.3174910461535,253.15815648828817,254.31648999969389,251.99982297688246,15545,22884.6,60.26610066161848,42.512646655996946,NaN,NaN,NaN,NaN,0.4548707236204818,39.66278285380783,9243532,0.1980101190194582,-0.15881026257241615,-0.35682038159187435
2025-09-22T14:10:00-04:00,253.32,253.58,253.21,253.33,251.93741459678682,251.93741459678682,251.93741459678682,NaN,NaN,NaN,253.27260000000197,255.73872833325458,250.80647166674936,252.5849928369228,253.16038870044784,254.31290459567728,252.0078728052184,15506,22760.066666666666,60.83720884468604,44.34210921041956,NaN,NaN,NaN,NaN,0.44880852907616203,38.21019071517469,9259038,0.2274566159679245,-0.07249961163196872,-0.2999562275998932
2025-09-22T14:15:00-04:00,253.34,253.44,253.19,253.22,251.93741459678682,NaN,NaN,NaN,NaN,NaN,253.24280000000203,255.67450077023403,250.81109922977004,252.5849928369228,253.16134155716134,254.30943322278918,252.0132498915335,11675,22574.733333333334,58.83370241990491,45.98712722027494,NaN,NaN,NaN,NaN,0.43460791985643615,36.80642565307442,9247363,0.2297041587690051,-0.01282602913863684,-0.24253018790764194
2025-09-22T14:20:00-04:00,253.19,253.38,253.19,253.28,251.93741459678682,NaN,NaN,NaN,NaN,NaN,253.22440000000202,255.64072501041616,250.80807498958788,252.5849928369228,253.16228533929683,254.30597725639004,252.01859342220362,11745,22318.7,59.614944082852894,47.633454858001606,NaN,NaN,NaN,NaN,0.4171359255809763,35.5029295239813,9259108,0.22511156474103738,0.0388592680186548,-0.18625229672238258
2025-09-22T14:25:00-04:00,253.27,253.47,253.22,253.4,251.9873940252482,NaN,NaN,NaN,NaN,NaN,253.20180000000204,255.58982911119298,250.8137708888111,252.67955633250446,253.16386595280267,254.30319159052704,252.0245403150783,12030,22312.233333333334,61.200860726626765,49.26898279173376,NaN,NaN,NaN,NaN,0.4051976451823351,34.481833498565365,9271138,0.21978844186960153,0.08848325561461934,-0.1313051862549822
2025-09-22T14:30:00-04:00,253.41,253.55,253.33,253.33,252.11410338773692,NaN,NaN,NaN,NaN,NaN,253.16880000000205,255.50261281080464,250.83498718919947,252.80764506600357,253.16554859794329,254.3010405739197,252.03005662196688,10828,17508.4,59.72741261237874,50.53284738373389,NaN,NaN,NaN,NaN,0.39196924195502536,33.70368469439166,9260310,0.2016601861257341,0.12077004640218547,-0.08089013972354865
2025-09-22T14:35:00-04:00,253.31,253.48,253.16,253.18,252.11410338773692,NaN,NaN,NaN,NaN,NaN,253.12940000000202,255.39357105270554,250.8652289472985,252.80764506600357,253.1663439721886,254.2976762409042,252.035011703473,11456,15571.733333333334,56.5836744573942,51.572159250377965,NaN,NaN,NaN,NaN,0.3868285818153802,32.41031898267531,9248854,0.170891196834417,0.1327238563194726,-0.0381673405149444
2025-09-22T14:40:00-04:00,253.17,253.18,252.97,253,252.11410338773692,NaN,NaN,NaN,NaN,NaN,253.08840000000203,255.28521354600866,250.8915864539954,252.80764506600357,253.16579878802105,254.29450521731746,252.03709235872464,7309,14314.633333333333,52.9799611814659,52.25950578561568,NaN,NaN,NaN,NaN,0.3741979688285679,30.61313463850969,9241545,0.1315081763894331,0.12621787997184697,-0.005290296417586125
2025-09-22T14:45:00-04:00,253,253,252.63,252.72,252.11410338773692,NaN,NaN,NaN,NaN,NaN,253.04020000000205,255.16013014881983,250.92026985118426,252.80764506600357,253.16282323246142,254.2876325193715,252.03801394555134,12230,14198.5,47.87239026695749,52.77821353464018,NaN,NaN,NaN,NaN,0.3738981139122419,28.84442285236326,9229315,0.08210907099077225,0.09734604232087918,0.015236971330106937
2025-09-22T14:50:00-04:00,252.74,252.77,252.24,252.25,252.11410338773692,NaN,NaN,NaN,NaN,NaN,252.98180000000204,255.02325316769156,250.9403468323125,252.80764506600357,253.15915752145807,254.28239477825613,252.03592026466,7796,13669.933333333332,40.76772311915446,52.96679537910229,NaN,NaN,NaN,NaN,0.38504824863279613,28.08375936478585,9221519,0.016709161013014912,0.036123422596375576,0.019414261583360664
2025-09-22T14:55:00-04:00,252.24,252.46,252.22,252.4,252.11410338773692,NaN,NaN,NaN,NaN,NaN,252.928200000002,254.88547438954083,250.97092561046315,252.80764506600357,253.15308808123402,254.2742006838611,252.03197547860694,12090,13507.9,43.64240102253274,53.29249778310699,NaN,NaN,NaN,NaN,0.3746876594447399,27.419434620211263,9233609,-0.01576250392945163,-0.0002888683284538729,0.015473635600997756
2025-09-22T15:00:00-04:00,252.42,252.51,252.03,252.07,NaN,NaN,NaN,253.53775627240648,253.53775627240648,253.53775627240648,252.86040000000204,254.69306345952504,251.02773654047905,252.80764506600357,253.1411814535881,254.26024489911046,252.02211800806575,20210,13598.3,39.14172186432396,53.197768192521615,NaN,NaN,NaN,NaN,0.38220996948440067,27.199992405341618,9213399,-0.056489717174361034,-0.05513851086695354,0.0013512063074074977
2025-09-22T15:05:00-04:00,252.09,252.22,251.85,252.21,NaN,NaN,NaN,253.29558553275166,NaN,NaN,252.797800000002,254.49631365491044,251.0992863450936,252.80764506600357,253.1318418350817,254.25025156081418,252.01343210934922,14498,13848.233333333334,41.88009781817373,52.73135195913084,NaN,NaN,NaN,NaN,0.3813378288069438,27.349247456865555,9227897,-0.07013330685544139,-0.08631542726189423,-0.016182120406452845
2025-09-22T15:10:00-04:00,252.21,252.22,251.84,252.06,NaN,NaN,NaN,253.28510437217204,NaN,NaN,252.73880000000204,254.3272162665647,251.15038373343938,252.80764506600357,253.1196467604076,254.23769672175456,252.00159679906062,18373,13677.966666666667,39.813066992777955,51.65437614791771,NaN,NaN,NaN,NaN,0.3812422696064474,27.507505781789458,9209524,-0.08443346098192892,-0.12172394663386399,-0.037290485651935074
2025-09-22T15:15:00-04:00,252.05,252.2,251.89,251.95,NaN,NaN,NaN,253.28510437217204,NaN,NaN,252.68420000000205,254.18734917285124,251.18105082715286,252.80764506600357,253.1106029047218,254.2285208407411,251.99268496870246,13558,13210.066666666668,38.31943213676632,50.08675696757113,NaN,NaN,NaN,NaN,0.3761535360631299,27.65445994064737,9195966,-0.09565035178443544,-0.15685342538247937,-0.06120307359804393
2025-09-22T15:20:00-04:00,251.95,252.23,251.88,252.23,NaN,NaN,NaN,253.28510437217204,NaN,NaN,252.63800000000208,254.04934829004392,251.22665170996024,252.72611605280284,253.10233852474653,254.21927962343557,251.9853974260575,13859,13180.633333333333,44.07123586016704,48.8891874686769,NaN,NaN,NaN,NaN,0.3742854263443345,27.667228568617652,9209825,-0.07923980952858192,-0.16025283550877134,-0.08101302598018942
2025-09-22T15:25:00-04:00,252.25,252.38,252.05,252.36,NaN,NaN,NaN,253.28510437217204,NaN,NaN,252.59800000000206,253.92256181276733,251.2734381872368,252.47189284224228,253.09402995414533,254.20852755565923,251.97953235263142,16727,13129.366666666667,46.56278531443109,48.01269338971449,NaN,NaN,NaN,NaN,0.3711221816054523,27.066084891443893,9226552,-0.055765241224453393,-0.15071957751075615,-0.09495433628630276
2025-09-22T15:30:00-04:00,252.39,252.39,252.07,252.21,NaN,NaN,NaN,253.28510437217204,NaN,NaN,252.55460000000207,253.7813564370214,251.32784356298274,252.24851427379383,253.08615166651316,254.1986549470526,251.97364838597372,15423,13152.9,44.120441882546345,46.905943232549724,NaN,NaN,NaN,NaN,0.36747059720506237,26.467021310852296,9211129,-0.046835499510635634,-0.1534987106745973,-0.10666321116396167
2025-09-22T15:35:00-04:00,252.22,252.29,251.95,252.01,NaN,NaN,NaN,253.28510437217204,NaN,NaN,252.51220000000205,253.66238113175305,251.36201886825106,251.90381141903507,253.07412861866368,254.1853159388569,251.96294129847047,20684,13149.9,41.03018437753402,45.46518063618596,NaN,NaN,NaN,NaN,0.3655084116904153,26.249802569186315,9190445,-0.05057442075348065,-0.1698812371058125,-0.11930681635233184
2025-09-22T15:40:00-04:00,252.03,252.13,251.83,252.06,NaN,NaN,NaN,253.1666091264404,NaN,NaN,252.51400000000206,253.66105884585937,251.36694115414474,251.64704913522806,253.057519859498,254.16791583116054,251.94712388783546,27267,13506.6,42.121614452702694,44.20762362478053,NaN,NaN,NaN,NaN,0.360829239426813,26.371587146005908,9217712,-0.04598812878549802,-0.17679197733420438,-0.13080384854870636
2025-09-22T15:45:00-04:00,252.04,252.07,251.74,251.92,NaN,NaN,NaN,253.08267234796583,NaN,NaN,252.48440000000207,253.61473913310948,251.35406086689466,251.61963930818243,253.03350947150633,254.1444354799948,251.92258346301787,37452,14368.433333333332,39.89508591257475,43.01558158586486,NaN,NaN,NaN,NaN,0.3586271508963252,26.71929094269173,9180260,-0.048444715343977984,-0.19135974272867884,-0.14291502738470085
2025-09-22T15:50:00-04:00,251.93,252.23,251.67,252.08,NaN,NaN,NaN,253.08267234796583,NaN,NaN,252.46040000000204,253.57296791068404,251.34783208932004,251.53479248680418,252.99422705060803,254.1018668838444,251.88658721737167,70250,16307.933333333332,43.56652781349435,42.3431934881526,NaN,NaN,NaN,NaN,0.3730109258323021,26.28960247499233,9250510,-0.035931148941996754,-0.1878289635621968,-0.15189781462020005
