time,open,high,low,close,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX
2024-12-31T13:30:00-05:00,134.43,135.63,133.83,134.27,137.34220000000008,145.26397837609252,129.42042162390763,133.05674213314626,135.25709889705615,135.7306477673292,134.7835500267831,6457050,10059013.733333332,0.02255593829080013,-0.12756736006048186,-0.150123298351282,45.18742752410806,51.10648001359631,NaN,NaN,NaN,NaN,3.3930346961308104,14.768013435762034
2025-01-02T09:30:00-05:00,136.01,138.88,134.62,136.37,137.2298000000001,145.0433451518427,129.4162548481575,133.05674213314626,136.62333333333333,136.62333333333333,136.62333333333333,16519203,10478040.733333332,0.018413173347818085,-0.12710683166650938,-0.14552000501432746,49.4920288633665,51.70385736677812,NaN,NaN,NaN,NaN,3.479960789264323,13.72915444051572
2025-01-02T13:30:00-05:00,136.36,138.62,135.53,138.3,137.15820000000008,144.86486328834388,129.45153671165627,133.05674213314626,136.86818397449483,137.25628153301372,136.48008641597593,6575212,10219744.733333332,0.13934608884350827,0.02866260604005788,-0.11068348280345039,53.13475359197772,52.153426464896164,NaN,NaN,NaN,NaN,3.4521064471740144,12.764499659215572
2025-01-03T09:30:00-05:00,140.02,144.74,139.73,144.5,137.3064000000001,145.28240126378353,129.3303987362167,134.77868385779277,142.99,142.99,142.99,20424136,10621039.733333332,0.6045183410352464,0.6449644434906077,0.04044610245536123,62.49305771064916,53.11092500537344,NaN,NaN,NaN,NaN,3.665527415233013,13.389002138323058
2025-01-03T13:30:00-05:00,144.49,144.9,143.8,144.5,137.4778000000001,145.69286887615013,129.26273112385005,136.38094708623422,143.36574374679333,143.9891339293654,142.74235356422125,7420058,10493936.866666667,0.8640207070730764,1.1204719862967067,0.2564512792236303,62.49305771064916,53.65869105011668,NaN,NaN,NaN,NaN,3.482275457002083,14.0023684413348
2025-01-06T09:30:00-05:00,148.59,152.15,147.83,151.67,137.7786000000001,146.89898464977634,128.65821535022386,141.5097576689874,150.54999999999998,150.54999999999998,150.54999999999998,24890407,11145877.566666666,1.436613001730253,2.0522175313864466,0.6156045296561936,70.41619402801048,54.65457439516736,NaN,NaN,NaN,NaN,3.77997006721622,15.829220839439747
2025-01-06T13:30:00-05:00,151.66,151.84,148.26,149.52,138.0322000000001,147.72149949170037,128.34290050829983,141.5378061351899,150.37161896351594,150.66975434747022,150.07348357956167,8910505,11104538.8,1.5773728054278098,2.5873205364409557,1.009947731013146,65.9194028533027,55.26641409273153,NaN,NaN,NaN,NaN,3.7656864909864907,17.5255837805372
2025-01-07T09:30:00-05:00,153.04,153.13,140.44,143.11,138.22140000000007,147.9304559870623,128.51234401293786,141.5378061351899,145.56,145.56,145.56,31428804,12026497.166666666,1.1646311087165455,2.4657366169088277,1.3011055081922822,54.70317209531792,55.08014102646323,NaN,NaN,NaN,NaN,4.403137455916027,16.9064243552631
2025-01-07T13:30:00-05:00,143.11,143.16,140.01,140.13,138.3162000000001,148.00536375338388,128.6270362466163,141.5378061351899,144.60731162499843,146.43525446126154,142.77936878873533,8536982,11725326.566666666,0.6428421534371158,2.104658199988677,1.461816046551561,50.40895238523546,54.63413035200414,NaN,NaN,NaN,NaN,4.313627637636311,16.231451678558813
2025-01-08T09:30:00-05:00,142.59,143.95,137.89,140.62,138.36300000000008,148.07359359668126,128.6524064033189,141.5378061351899,140.82,140.82,140.82,18924907,12187067.4,0.30003965448075887,1.8368656146525097,1.5368259601717509,51.08885093590356,54.822400879430226,NaN,NaN,NaN,NaN,4.438368520662289,15.113897021808622
2025-01-08T13:30:00-05:00,140.62,141.02,139.57,140.06,138.3984000000001,148.12056919004652,128.67623080995367,141.5378061351899,140.66361174380555,140.92799207821793,140.39923140939317,6621917,11857169.033333333,0.019700274180481925,1.5614513028973533,1.5417510287168714,50.241084020090405,54.789726996359086,NaN,NaN,NaN,NaN,4.224913626329269,14.076167697683442
2025-01-10T09:30:00-05:00,137.44,137.7,134.23,136.54,138.35700000000008,148.09283216781733,128.62116783218283,141.5378061351899,136.15666666666664,136.15666666666664,136.15666666666664,16854780,12192058.366666667,-0.39573776571373664,1.0470788215747007,1.4428165872884373,45.1674911193071,54.078367813964114,NaN,NaN,NaN,NaN,4.339562653020037,14.159730248426778
2025-01-10T13:30:00-05:00,136.53,137.1,135.42,135.88,138.2934000000001,148.05155319411847,128.53524680588174,141.5378061351899,136.15086734096155,136.16095126030868,136.14078342161443,5574673,11765507.133333333,-0.6906545946793388,0.5794983439392638,1.2701529386186026,44.26487759045489,53.60513522827829,NaN,NaN,NaN,NaN,4.149593892090035,14.237324045545588
2025-01-13T09:30:00-05:00,129.99,133.11,129.5,132.52,138.1386000000001,148.01194148907362,128.2652585109266,141.5378061351899,131.71,131.71,131.71,15276327,12087430.233333332,-1.0653045867987498,-0.061477794879834846,1.003826791918915,39.8940468449752,53.207456948096294,NaN,NaN,NaN,NaN,4.308908614083604,15.328287043207114
2025-01-13T13:30:00-05:00,132.51,133.48,131.57,133.26,137.9271000000001,147.75624464029622,128.097955359704,141.5378061351899,131.98070767656893,132.44294948667562,131.51846586646224,5239401,11782509.533333333,-1.2062095429335304,-0.5039351367479981,0.7022744061855324,41.269499201162944,52.92760492502879,NaN,NaN,NaN,NaN,4.137557998791918,16.237701383106497
2025-01-14T09:30:00-05:00,136.05,136.37,130.33,131.66,137.6579000000001,147.42136804982147,127.89443195017871,141.5378061351899,132.78666666666666,132.78666666666666,132.78666666666666,16752131,11952265.933333334,-1.3398053060659165,-0.9724822263968633,0.3673230796690532,39.18172027678334,52.19115431170142,NaN,NaN,NaN,NaN,4.273446713163923,16.294499536761023
2025-01-14T13:30:00-05:00,131.65,132.36,130.05,131.81,137.3959000000001,147.0695306917244,127.72226930827581,138.5432449081519,132.36393173125944,133.00006802581478,131.7277954367041,7397858,11688611.8,-1.3470818989788915,-1.3165292940545612,0.030552604924330318,39.490773212611494,51.216584284603826,NaN,NaN,NaN,NaN,4.1332005193665005,16.40001106816971
2025-01-15T09:30:00-05:00,133.67,135.74,131.29,135.52,137.2061000000001,146.644245642014,127.76795435798621,130.3244767412172,134.1833333333333,134.1833333333333,134.1833333333333,15202505,12017825.966666667,-1.0445414768575283,-1.27512424114758,-0.23058276429005176,46.70445503965075,50.088826950961085,NaN,NaN,NaN,NaN,4.155829053697466,15.625219863354243
2025-01-15T13:30:00-05:00,135.52,136.45,135.13,136.29,137.0784000000001,146.38902800029427,127.76777199970593,130.3244767412172,134.673164834823,135.46607064856033,133.8802590210857,5801835,11715995.266666668,-0.748916631026745,-1.166728553073483,-0.417811922046738,48.08772498341412,49.05987461330144,NaN,NaN,NaN,NaN,3.9532698355762177,14.732877382006018
2025-01-16T09:30:00-05:00,138.71,138.72,134.11,134.27,136.9154000000001,146.13114041300454,127.69965958699562,129.39458139297378,135.70000000000002,135.70000000000002,135.70000000000002,13818228,11949753.433333334,-0.6494678269121664,-1.229646705686946,-0.5801788787747796,44.802510624779025,47.230325798784904,NaN,NaN,NaN,NaN,4.000179133035059,13.995862588277767
2025-01-16T13:30:00-05:00,134.28,135.86,133.5,133.59,136.7958000000001,146.02583604759405,127.56576395240614,129.25992035311603,135.2490577078921,135.8974823783619,134.60063303742228,6683058,11757344.8,-0.5911956977598447,-1.3191735009745855,-0.7279778032147408,43.719708825850994,45.644633368252634,NaN,NaN,NaN,NaN,3.8830234806754125,13.156821899696967
2025-01-17T09:30:00-05:00,136.64,138.5,135.47,138.25,136.7848000000001,146.0065629464156,127.5630370535846,129.25992035311603,137.40666666666667,137.40666666666667,137.40666666666667,13641310,11995384.2,-0.21965325268126978,-1.002544369066328,-0.7828911163850583,52.238637998214266,45.46859521845953,NaN,NaN,NaN,NaN,3.9563789463414545,12.99310506635149
