time,open,high,low,close,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX,OnBalanceVolume
2025-09-08T14:20:00-04:00,6500.5,6503.25,6498.5,6500,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.575,6517.047469683266,6492.1025303167335,6494.676358904141,6503.73715642185,6509.210517892734,6498.263794950966,9674,8726.733333333334,49.339537774130996,43.01887090163564,NaN,NaN,NaN,NaN,4.034482991696657,22.384203580072565,2243554
2025-09-08T14:25:00-04:00,6500,6502.25,6498.75,6501.75,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.665,6516.988802173181,6492.341197826819,6493.073941659426,6503.71628586819,6509.174714203296,6498.2578575330845,6145,8696.7,52.55598472130544,43.36861429085597,NaN,NaN,NaN,NaN,3.996305635146896,20.873347832975465,2249699
2025-09-08T14:30:00-04:00,6502,6503,6500.25,6501.25,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.725,6516.952121492715,6492.497878507285,6493.712322662033,6503.700769537676,6509.143195040667,6498.258344034685,5855,8581.333333333334,51.548951677759504,43.40432864570361,NaN,NaN,NaN,NaN,3.9072838040649747,19.695866460620575,2243844
2025-09-08T14:35:00-04:00,6501.25,6502.5,6499.25,6499.25,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.595,6516.9136403469,6492.2763596531,6493.712322662033,6503.681568202238,6509.114375104356,6498.248761300119,4796,8448.566666666668,47.6185044497141,43.36900235106858,NaN,NaN,NaN,NaN,3.8603349609174766,18.30269017642136,2239048
2025-09-08T14:40:00-04:00,6499.25,6501,6496.75,6500.75,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.49,6516.848381771587,6492.131618228413,6493.712322662033,6503.638709796359,6509.059987821087,6498.217431771631,8710,8478.4,50.657230839595755,43.58086821787226,NaN,NaN,NaN,NaN,3.8881681779947996,17.76218734475845,2247758
2025-09-08T14:45:00-04:00,6500.75,6503.75,6500.5,6502,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.35,6516.659346041969,6492.040653958032,6494.629709202961,6503.626553750152,6509.028341909748,6498.224765590557,6694,8328.633333333333,53.098971351837996,44.20645472598077,NaN,NaN,NaN,NaN,3.842584736709457,16.606408964029914,2254452
2025-09-08T14:50:00-04:00,6502.25,6503.25,6499,6500.5,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6504.15,6516.377837094545,6491.922162905455,6494.629709202961,6503.607549554501,6508.995111289402,6498.2199878196,6049,8278.333333333334,49.90738406795474,44.69144707601921,NaN,NaN,NaN,NaN,3.871685826944496,15.752284875717502,2248403
2025-09-08T14:55:00-04:00,6500.25,6501.75,6499.5,6500.25,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6503.915,6515.98090651431,6491.84909348569,6494.629709202961,6503.590141908892,6508.967596585686,6498.212687232099,4859,8104.933333333333,49.37471357434555,45.51340484557812,NaN,NaN,NaN,NaN,3.755851125019889,14.959169650855975,2243544
2025-09-08T15:00:00-04:00,6500,6500.25,6497.75,6499,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6503.63,6515.471553952486,6491.788446047514,6494.629709202961,6503.555474734138,6508.927303813803,6498.183645654474,6601,7873.3,46.69131825873525,46.26469755508847,NaN,NaN,NaN,NaN,3.666147473232754,14.744578702273687,2236943
2025-09-08T15:05:00-04:00,6499,6500,6497.25,6497.25,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6503.335,6515.062152253632,6491.607847746368,6494.629709202961,6503.523341256709,6508.895175632526,6498.151506880891,5243,7546.9,43.15520647201905,46.90462760647245,NaN,NaN,NaN,NaN,3.600708368001843,14.690172748851113,2231700
2025-09-08T15:10:00-04:00,6497.25,6497.75,6491.25,6493.75,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6502.94,6514.601286379489,6491.278713620511,6494.629709202961,6503.36702801725,6508.825535526074,6497.908520508426,15075,7624.933333333333,37.10300215829591,47.24803345121618,NaN,NaN,NaN,NaN,3.8078006274302827,16.049014716777812,2216625
2025-09-08T15:15:00-04:00,6494,6497,6492.5,6495.5,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6502.57,6513.97527948013,6491.16472051987,6494.629709202961,6503.269686996583,6508.770018707425,6497.769355285741,10527,7672.966666666666,41.519198615091405,47.6337330903685,NaN,NaN,NaN,NaN,3.857243439756691,17.31079654413832,2227152
2025-09-08T15:20:00-04:00,6495.25,6496,6492,6493.75,NaN,NaN,NaN,6504.859315307209,NaN,NaN,6502.145,6513.245490978752,6491.044509021249,6494.629709202961,6503.187912952061,6508.7329365484775,6497.642889355645,7981,7680.866666666667,38.60045732492373,47.243834975693964,NaN,NaN,NaN,NaN,3.8674403369169275,18.585140350132903,2219171
2025-09-08T15:25:00-04:00,6493.75,6494,6492,6493.5,NaN,NaN,NaN,6504.420845841353,NaN,NaN,6501.81,6512.922857417655,6490.697142582346,6494.629709202961,6503.119917891994,6508.706995437318,6497.53284034667,6236,7598.1,38.187453586643905,46.38270820516809,NaN,NaN,NaN,NaN,3.734051741422861,19.768459598556444,2212935
2025-09-08T15:30:00-04:00,6493.5,6497,6492.5,6492.5,NaN,NaN,NaN,6504.420845841353,NaN,NaN,6501.42,6512.443357020678,6490.396642979322,6494.629709202961,6503.013093385752,6508.653360967146,6497.3728258043575,10893,7699.9,36.50494271710261,45.465951415380346,NaN,NaN,NaN,NaN,3.788762331321228,19.601357223629783,2202042
2025-09-08T15:35:00-04:00,6492.5,6497.25,6492.5,6496.5,NaN,NaN,NaN,6504.420845841353,NaN,NaN,6501.025,6511.2832893318855,6490.766710668114,6493.828767362369,6502.953525772676,6508.611450434383,6497.295601110968,7350,7676.566666666667,46.6335585264061,45.042920972887536,NaN,NaN,NaN,NaN,3.857422164798283,19.348629865173436,2209392
2025-09-08T15:40:00-04:00,6496.25,6500.5,6496.25,6499.25,NaN,NaN,NaN,6504.420845841353,NaN,NaN,6500.75,6510.430392554455,6491.069607445545,6493.088013889895,6502.913356700907,6508.559836542736,6497.2668768590775,8866,7741.466666666666,52.2706268107465,45.09446919667232,NaN,NaN,NaN,NaN,3.8854634387412625,17.98013821141837,2218258
2025-09-08T15:45:00-04:00,6499.25,6503.75,6499,6503,NaN,NaN,NaN,6504.420845841353,NaN,NaN,6500.585,6509.814631628949,6491.355368371051,6493.338109043468,6502.89992626822,6508.509411027357,6497.290441509083,12924,7957.3,58.68016688397343,45.88458794197656,NaN,NaN,NaN,NaN,3.947216050259744,17.643652761817506,2231182
2025-09-08T15:50:00-04:00,6503,6503.75,6498.25,6503,NaN,NaN,NaN,6504.420845841353,NaN,NaN,6500.45,6509.330315308845,6491.569684691155,6493.338109043468,6502.866027776229,6508.401555213171,6497.330500339287,27108,8629.633333333333,58.68016688397343,46.45765480228925,NaN,NaN,NaN,NaN,4.0581291895269045,17.076021356531147,2231182
2025-09-08T15:55:00-04:00,6503,6508,6501.5,6507,6492.39016719972,6492.39016719972,6492.39016719972,NaN,NaN,NaN,6500.455,6509.349768124971,6491.560231875029,6495.886389787819,6503.065408459321,6508.432716760873,6497.698100157769,80766,11070.333333333334,64.56659813629003,47.27677100117868,NaN,NaN,NaN,NaN,4.2325485331321255,17.590056155375173,2311948
2025-09-08T16:00:00-04:00,6507,6508,6504.75,6506,6494.133795963368,NaN,NaN,NaN,NaN,NaN,6500.375,6508.992569262157,6491.757430737843,6496.6841118302555,6503.128423302589,6508.4608400319785,6497.7960065731995,21539,11600.1,62.18164200226808,48.1535037107725,NaN,NaN,NaN,NaN,4.16236649505126,18.0673741828732,2290409
2025-09-08T16:05:00-04:00,6506,6508.5,6505.75,6508.25,6495.06521432867,NaN,NaN,NaN,NaN,NaN,6500.3,6508.56982466475,6492.0301753352505,6498.072289464204,6503.1504563234175,6508.478419278822,6497.822493368013,5514,11634.6,65.2884453020556,49.29019883418035,NaN,NaN,NaN,NaN,4.06148317397617,18.62715591101066,2295923
2025-09-08T16:10:00-04:00,6508.5,6508.5,6506,6507.5,6495.397477313731,NaN,NaN,NaN,NaN,NaN,6500.265,6508.3966726428125,6492.133327357188,6498.907831571363,6503.164311982047,6508.488870372007,6497.839753592088,3636,11571.533333333333,63.41824243008703,50.48497913213406,NaN,NaN,NaN,NaN,3.9499486615493007,19.146953229995447,2292287
2025-09-08T16:15:00-04:00,6507.5,6507.75,6506.75,6507.25,6495.7998647085615,NaN,NaN,NaN,NaN,NaN,6500.3,6508.53589703574,6492.06410296426,6499.576265257091,6503.17061500295,6508.493480521432,6497.847749484469,1696,11395.733333333334,62.77275614544139,51.88623268023566,NaN,NaN,NaN,NaN,3.739238042867208,19.629622169052745,2290591
2025-09-08T16:20:00-04:00,6507,6507.5,6506,6506.75,6495.7998647085615,NaN,NaN,NaN,NaN,NaN,6500.325,6508.631172404132,6492.018827595868,6500.211012205673,6503.173744404699,6508.495334189721,6497.852154619678,962,10867.566666666668,61.4261493937673,53.62360033991218,NaN,NaN,NaN,NaN,3.579292468376693,19.728846472133178,2289629
2025-09-08T16:25:00-04:00,6506.75,6508,6506.75,6507.75,6496.576426315032,NaN,NaN,NaN,NaN,NaN,6500.405,6508.916104512558,6491.893895487441,6501.543809764538,6503.176738353208,6508.497702864613,6497.855773841803,762,10637.666666666666,63.12972212522732,55.16720916206475,NaN,NaN,NaN,NaN,3.4129144349212153,19.973890939256453,2290391
2025-09-08T16:30:00-04:00,6507.75,6508,6507.25,6507.5,6497.214997846167,NaN,NaN,NaN,NaN,NaN,6500.49,6509.195722256923,6491.784277743077,6502.460047811631,6503.180796672429,6508.500989831564,6497.860603513294,1015,10407.666666666666,62.38791187887308,56.86631305877541,NaN,NaN,NaN,NaN,3.2227062609982715,20.201432230156637,2289376
2025-09-08T16:35:00-04:00,6507.5,6507.5,6506.75,6506.75,6497.214997846167,NaN,NaN,NaN,NaN,NaN,6500.535,6509.345794516491,6491.724205483509,6502.693038249305,6503.183130905346,6508.502535525862,6497.86372628483,674,10197.833333333334,60.10608177184744,58.43192935771852,NaN,NaN,NaN,NaN,3.0460843852126804,20.144618098916297,2288702
2025-09-08T16:40:00-04:00,6506.75,6507,6506,6506,6497.214997846167,NaN,NaN,NaN,NaN,NaN,6500.64,6509.582684160591,6491.697315839409,6502.693038249305,6503.187221955064,6508.50438185216,6497.870062057968,1434,9998.533333333333,57.82832093303069,59.95502780171339,NaN,NaN,NaN,NaN,2.899935500554632,19.691673997959818,2287268
2025-09-08T16:45:00-04:00,6506,6507,6506,6506.5,6497.214997846167,NaN,NaN,NaN,NaN,NaN,6500.775,6509.862491405252,6491.687508594748,6503.023544479554,6503.190189419199,6508.505891248211,6497.874487590187,990,9685.8,58.94530244656989,60.83443808172509,NaN,NaN,NaN,NaN,2.764225821943587,19.271083047071656,2288258
2025-09-08T16:50:00-04:00,6506.5,6506.75,6506,6506,6497.286904587803,NaN,NaN,NaN,NaN,NaN,6500.865,6510.067831087131,6491.662168912869,6503.193835583644,6503.192469005428,6508.506846142966,6497.87809186789,824,9390.8,57.31057797378882,61.194434593370964,NaN,NaN,NaN,NaN,2.6203525489476163,18.88053430696122,2287434
2025-09-08T16:55:00-04:00,6506,6507.25,6505.75,6507,6497.620454379266,NaN,NaN,NaN,NaN,NaN,6501.015,6510.367224334524,6491.662775665477,6503.6550684669155,6503.195713921817,6508.508668711034,6497.882759132599,1034,9220.433333333332,59.71679115158106,61.26847918391437,NaN,NaN,NaN,NaN,2.540327366879929,18.749379555817754,2288468
2025-09-08T18:00:00-04:00,6507.75,6510.5,6506.75,6509.5,6499.637706452936,NaN,NaN,NaN,NaN,NaN,6501.115,6510.717713158227,6491.512286841773,6505.749054773532,6508.916666666667,6508.916666666667,6508.916666666667,1436,9073.133333333333,65.02445074267283,61.72164231667862,NaN,NaN,NaN,NaN,2.626732554959934,19.862200625558703,2289904
2025-09-08T18:05:00-04:00,6509.5,6510.5,6508.75,6509.25,6500.807583432348,NaN,NaN,NaN,NaN,NaN,6501.23,6511.0787765754185,6491.381223424581,6505.824243818825,6509.094350282487,6509.362822434999,6508.825878129975,629,8934.233333333334,64.11470230804848,61.689364043232786,NaN,NaN,NaN,NaN,2.5641088010342243,20.89553447603244,2289275
2025-09-08T18:10:00-04:00,6509.25,6510.5,6507.75,6510.25,6500.807583432348,NaN,NaN,NaN,NaN,NaN,6501.44,6511.596554534454,6491.283445465545,6505.824243818825,6509.160451290367,6509.448160775167,6508.872741805567,402,8657.3,66.15451389878694,61.973140607269855,NaN,NaN,NaN,NaN,2.577386743817494,21.191022874864935,2289677
2025-09-08T18:15:00-04:00,6510,6510.5,6508.5,6510.25,6500.835267135672,NaN,NaN,NaN,NaN,NaN,6501.675,6512.089053006179,6491.260946993822,6505.824243818825,6509.25122885231,6509.590799412798,6508.911658291822,449,8449.133333333333,66.15451389878694,62.03500264989352,NaN,NaN,NaN,NaN,2.536144833544816,21.465404959495103,2289677
2025-09-08T18:20:00-04:00,6510.25,6511.25,6510.25,6511.25,6502.342754993142,NaN,NaN,NaN,NaN,NaN,6501.935,6512.6391160305675,6491.230883969433,6506.676012835239,6509.573631084072,6510.298878630872,6508.848383537272,700,8270.833333333334,68.24774619135754,62.37996720426998,NaN,NaN,NaN,NaN,2.4264202025773294,22.024234583815343,2290377
2025-09-08T18:25:00-04:00,6511.25,6512,6510.5,6510.5,6503.0203570389085,NaN,NaN,NaN,NaN,NaN,6502.09,6513.058026258224,6491.121973741776,6507.590810268191,6509.739860737846,6510.5609320570475,6508.918789418645,477,8124.766666666666,65.00075565872999,62.53911002664774,NaN,NaN,NaN,NaN,2.3602473309646634,22.8341938417208,2289900
2025-09-08T18:30:00-04:00,6510.5,6511.75,6510.25,6511.75,6503.0203570389085,NaN,NaN,NaN,NaN,NaN,6502.23,6513.504679596666,6490.955320403333,6507.590810268191,6509.868462226196,6510.759762125888,6508.977162326504,381,7917.433333333333,67.75433432574148,62.99112323607447,NaN,NaN,NaN,NaN,2.298801093038616,23.393242634348123,2290281
2025-09-08T18:35:00-04:00,6512,6512.25,6511.5,6511.5,6504.078982343302,NaN,NaN,NaN,NaN,NaN,6502.4,6513.968491691362,6490.831508308637,6508.453118571642,6510.003889234599,6510.990654963154,6509.017123506044,347,7754.233333333334,66.62533698666013,63.2408100118911,NaN,NaN,NaN,NaN,2.1881724435358576,24.119509044378866,2289934
2025-09-08T18:40:00-04:00,6511.75,6512.25,6511.75,6512,6504.4560740549705,NaN,NaN,NaN,NaN,NaN,6502.585,6514.461704087459,6490.708295912541,6508.837494857314,6510.073809047239,6511.110283116478,6509.037334977999,175,7257.566666666667,67.78164587838712,63.62607672614211,NaN,NaN,NaN,NaN,2.0854458404261536,24.79389928226455,2290109
2025-09-08T18:45:00-04:00,6512,6513.5,6511.75,6513.25,6505.1853434161085,NaN,NaN,NaN,NaN,NaN,6502.835,6515.067583537184,6490.602416462816,6509.894995885851,6510.315235920853,6511.575485011796,6509.05498682991,479,6922.633333333333,70.53051587718076,64.37067916223734,NaN,NaN,NaN,NaN,2.061485423252857,25.933369355620815,2290588
2025-09-08T18:50:00-04:00,6513.25,6513.5,6511.5,6512,6505.1853434161085,NaN,NaN,NaN,NaN,NaN,6503.075,6515.544262208194,6490.605737791806,6509.894995885851,6510.5085466556575,6511.846023572641,6509.171069738674,580,6675.933333333333,64.59530082805176,64.85403486902456,NaN,NaN,NaN,NaN,2.0570936073062245,26.76259505342799,2290008
2025-09-08T18:55:00-04:00,6512,6513.25,6512,6513,6505.41551951757,NaN,NaN,NaN,NaN,NaN,6503.405,6516.033099620485,6490.776900379515,6509.894995885851,6510.582295160519,6511.957014318101,6509.207576002937,206,6474.933333333333,66.98860524951188,65.42855649780613,NaN,NaN,NaN,NaN,1.9994440639272084,27.532590344248938,2290214
2025-09-08T19:00:00-04:00,6513.25,6514.25,6513,6513.25,6506.572768630408,NaN,NaN,NaN,NaN,NaN,6503.765,6516.468704183825,6491.0612958161755,6510.639237893556,6510.7916604892525,6512.315233676393,6509.268087302112,484,6127.966666666666,67.5786605017366,66.16199096408812,NaN,NaN,NaN,NaN,1.945912345075265,28.6737087174085,2290698
2025-09-08T19:05:00-04:00,6513.25,6513.5,6512.25,6512.5,6506.572768630408,NaN,NaN,NaN,NaN,NaN,6504.14,6516.745617795382,6491.534382204619,6510.639237893556,6510.825892206847,6512.357742380986,6509.294042032709,120,5886.966666666666,63.88920538551826,66.46002055222648,NaN,NaN,NaN,NaN,1.8962043204270316,28.999146702385488,2290578
2025-09-08T19:10:00-04:00,6512.5,6513.5,6512.5,6513,6506.572768630408,NaN,NaN,NaN,NaN,NaN,6504.555,6516.93170796341,6492.17829203659,6510.639237893556,6510.898444100255,6512.454313587283,6509.342574613227,237,5599.333333333333,65.25123168010032,66.47621919061416,NaN,NaN,NaN,NaN,1.832189726110815,29.30133911700698,2290815
2025-09-08T19:15:00-04:00,6513,6513.5,6512.75,6512.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6504.935,6517.126722601759,6492.743277398242,6510.639237893556,6510.951516607193,6512.522603847629,6509.380429366757,184,5174.666666666667,63.95237916317965,66.46462468026638,NaN,NaN,NaN,NaN,1.7548904599600426,29.58194635915551,2290631
2025-09-08T19:20:00-04:00,6513,6513,6511.75,6512,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6505.23,6517.377361854942,6493.082638145057,6510.639237893556,6511.003688578581,6512.563868958504,6509.4435081986585,305,4281.233333333334,60.088124720013546,66.03131116749685,NaN,NaN,NaN,NaN,1.7188268556771824,28.828413860114683,2290326
2025-09-08T19:25:00-04:00,6511.75,6512,6511.25,6511.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6505.455,6517.660199712452,6493.249800287548,6510.639237893556,6511.020790554416,6512.56429878696,6509.477282321872,201,1595.7333333333333,58.81244493956319,65.50687767040945,NaN,NaN,NaN,NaN,1.6496249374145264,27.667316527807127,2290125
2025-09-08T19:30:00-04:00,6511.75,6512.5,6511,6511.25,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6505.68,6517.889438971534,6493.470561028466,6510.639237893556,6511.036237310702,6512.561179987349,6509.511294634055,220,885.1,56.24075365833888,64.6492353466224,NaN,NaN,NaN,NaN,1.6389374418849172,26.933952823841718,2289905
2025-09-08T19:35:00-04:00,6511.25,6512,6510.75,6511.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6505.88,6518.152831783488,6493.607168216512,6510.639237893556,6511.051085336879,6512.553637512796,6509.548533160962,265,710.1333333333333,58.20872990330844,64.16409064980658,NaN,NaN,NaN,NaN,1.6111561960359944,26.010858418408812,2290170
2025-09-08T19:40:00-04:00,6511.5,6511.5,6509.5,6509.5,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6506.045,6518.28619683635,6493.80380316365,6510.639237893556,6510.99494606623,6512.464930710262,6509.524961422198,561,607.6333333333333,47.79257074872808,62.738250394305624,NaN,NaN,NaN,NaN,1.6567878963191376,24.247885985768697,2289609
2025-09-08T19:45:00-04:00,6509.25,6510.75,6509.25,6510.25,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6506.265,6518.404773472757,6494.125226527243,6510.639237893556,6510.968796937394,6512.425514471473,6509.512079403314,261,559.8,50.9437782995303,61.61813905951063,NaN,NaN,NaN,NaN,1.6455887608677706,22.809332998566635,2289870
2025-09-08T19:50:00-04:00,6510.5,6510.75,6509.75,6510.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6506.465,6518.564177656869,6494.365822343131,6510.476289801501,6510.954435167346,6512.394765710685,6509.514104624007,243,535.8333333333334,52.98132922254774,60.56097358409353,NaN,NaN,NaN,NaN,1.599475277948644,21.473533796164723,2290113
2025-09-08T19:55:00-04:00,6510.75,6511,6509.5,6509.5,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6506.615,6518.674937811542,6494.555062188458,6510.476289801501,6510.9224429271,6512.348810699419,6509.496075154781,324,521.2333333333333,47.652577742748754,58.926835145919824,NaN,NaN,NaN,NaN,1.5923699009523122,20.233148822505804,2289789
2025-09-08T20:00:00-04:00,6509.75,6511.5,6508.5,6510.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6506.82,6518.805424481959,6494.834575518041,6510.476289801501,6510.870153929333,6512.251728426155,6509.488579432512,815,514.5666666666667,52.768447939627876,58.08205993960382,NaN,NaN,NaN,NaN,1.692914908027147,19.926213891256303,2290604
2025-09-08T20:05:00-04:00,6510.75,6511,6509.75,6510.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6507.03,6518.915133571774,6495.144866428225,6509.9560318412005,6510.857038775386,6512.215641244102,6509.498436306671,385,504.93333333333334,52.768447939627876,57.06633441746926,NaN,NaN,NaN,NaN,1.6612781288823508,19.641202883667482,2290604
2025-09-08T20:10:00-04:00,6510.75,6512.25,6510.25,6512.25,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6507.295,6519.042208178636,6495.547791821364,6509.501860378368,6510.88953846154,6512.225859632086,6509.553217290993,509,474.1,58.4233412302842,56.412383040936945,NaN,NaN,NaN,NaN,1.6854725482478972,18.356145653184843,2291113
2025-09-08T20:15:00-04:00,6512.25,6512.25,6509,6509.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6507.545,6518.953632697149,6496.136367302851,6509.501860378368,6510.856947777871,6512.16009145649,6509.553804099252,708,464.7,48.08922370146352,55.283812920647314,NaN,NaN,NaN,NaN,1.7972245090873329,17.94666401253629,2290405
2025-09-08T20:20:00-04:00,6510,6510,6508.75,6509.25,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6507.855,6518.568584835681,6497.1414151643185,6508.976488302695,6510.817877590518,6512.126555625532,6509.509199555504,318,447.8333333333333,46.32436022753489,53.93189353117835,NaN,NaN,NaN,NaN,1.7581370441525233,17.749650748416933,2290087
2025-09-08T20:25:00-04:00,6509,6510,6509,6509.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6508.14,6518.265788856612,6498.014211143389,6508.026451639697,6510.7956855136745,6512.102879665722,6509.488491361627,227,420.93333333333334,48.36511692222163,52.81851765682421,NaN,NaN,NaN,NaN,1.7039843981416287,17.566709860306105,2290314
2025-09-08T20:30:00-04:00,6509.75,6510,6509,6509.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6508.46,6517.720863891755,6499.1991361082455,6508.026451639697,6510.766454147349,6512.071115201178,6509.461793093519,312,383.46666666666664,48.36511692222163,51.98115995698193,NaN,NaN,NaN,NaN,1.6536997982743695,17.396836178488904,2290314
2025-09-08T20:35:00-04:00,6509.5,6510,6509.25,6509.75,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6508.785,6517.00510340625,6500.56489659375,6508.026451639697,6510.724280370592,6512.02099610582,6509.427564635364,516,379.7,48.36511692222164,51.23492224145753,NaN,NaN,NaN,NaN,1.5891498126833432,17.239096331087218,2290314
2025-09-08T20:40:00-04:00,6509.5,6509.75,6508.75,6509.25,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6509.12,6515.896606820357,6502.343393179643,6508.026451639697,6510.685345971108,6511.986480055663,6509.384211886553,365,378.46666666666664,46.17255456550113,50.515765163397695,NaN,NaN,NaN,NaN,1.5470676832059616,17.536018189574044,2289949
2025-09-08T20:45:00-04:00,6509.25,6509.5,6508.25,6509.25,6506.6036377992305,NaN,NaN,NaN,NaN,NaN,6509.375,6515.112813173528,6503.637186826472,6508.026451639697,6510.625823038088,6511.941091898088,6509.310554178088,506,380.3666666666667,46.17255456550113,49.65603835355431,NaN,NaN,NaN,NaN,1.5258485629769643,18.221949600222725,2289949
