time,open,high,low,close,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX
2025-01-08T09:30:00-05:00,393.05,402.48,387.4,398.71,412.3729,481.42839866853467,343.31740133146536,383.3874350503762,396.1966666666667,396.1966666666667,396.1966666666667,7067778,5822673.766666667,-2.841800147898082,-6.354790919772199,-3.5129907718741173,44.597254239275564,44.170586565524864,NaN,NaN,NaN,NaN,16.452770758114234,21.12958453606744
2025-01-08T13:30:00-05:00,398.7,400.5,394.09,394.95,413.1519,480.50386225470993,345.7999377452901,383.3874350503762,396.27992129318216,396.41932226948563,396.1405203168787,2520972,5608084.6,-2.5559392402302805,-6.7079148221619675,-4.151975581931687,43.23475196889494,43.590552217720024,NaN,NaN,NaN,NaN,15.735429989677504,19.916044866631047
2025-01-10T09:30:00-05:00,391.3,399.28,384.22,397.3,413.95630000000006,479.54804157803613,348.364558421964,383.3874350503762,393.59999999999997,393.59999999999997,393.59999999999997,5748746,5687625.3,-2.054956324078347,-6.720670987029621,-4.665714662951274,44.37851587463858,43.33836535929154,NaN,NaN,NaN,NaN,15.68718499041482,19.37889208734149
2025-01-10T13:30:00-05:00,397.4,397.76,392.56,394.64,414.8677,478.04985701319384,351.6855429868062,383.3874350503762,393.9468339805877,394.5473748282193,393.34629313295613,1917482,5401452.666666667,-1.7604442875030824,-6.866270022330127,-5.105825734827045,43.314649435159055,43.134965381801614,NaN,NaN,NaN,NaN,14.938100348242333,18.880107363715474
2025-01-13T09:30:00-05:00,383.21,397.58,380.07,394.99,415.7393,476.55381866158194,354.9247813384181,383.3874350503762,390.87999999999994,390.87999999999994,390.87999999999994,5460373,5477321.733333333,-1.414679429132529,-6.874175021242706,-5.459495592110177,43.506553201614786,43.09018646048263,NaN,NaN,NaN,NaN,15.121807466225023,19.119124564103934
2025-01-13T13:30:00-05:00,395.06,403.79,391.42,403.34,416.76349999999996,474.92549536639063,358.6015046336093,383.3874350503762,393.30877838203185,397.19176497276896,389.4257917912947,2136320,5263582.766666667,-0.5411502090974256,-6.13593335348196,-5.594783144384534,48.02711682623471,43.55286360900611,NaN,NaN,NaN,NaN,14.925249790066093,18.84623592975537
2025-01-14T09:30:00-05:00,414.45,422.62,402.18,408.94,417.78369999999995,473.5209459603101,362.0464540396898,386.28212446365524,411.24666666666667,411.24666666666667,411.24666666666667,6057488,5141693.866666666,0.44311445847276776,-5.040890071293575,-5.4840045297663425,50.86671290767178,44.7425327697322,NaN,NaN,NaN,NaN,15.319160519347088,17.693526805426124
2025-01-14T13:30:00-05:00,408.99,412,394.54,396.26,418.32370000000003,472.6759934496775,363.97140655032257,386.28212446365524,408.1417529252344,412.87266415298757,403.41084169748126,2609168,4842878.533333333,0.2775923368910105,-5.137014108652579,-5.41460644554359,44.886563608966966,45.45818997740823,NaN,NaN,NaN,NaN,15.47207762510801,16.704907486165695
2025-01-15T09:30:00-05:00,409.83,420.81,405.67,420.8,419.3519,471.87687527424407,366.82692472575593,386.28212446365524,415.76,415.76,415.76,6125352,4908561.633333334,1.7747438322726277,-3.1961766552028053,-4.970920487475433,55.73322784091088,46.32206540179594,NaN,NaN,NaN,NaN,16.12050065188601,15.781724059993696
2025-01-15T13:30:00-05:00,420.75,429.78,418.54,428.08,420.38950000000006,471.4942359155655,369.2847640844346,390.1478077253915,419.2433235124881,423.8992785740393,414.5873684509369,3428476,4738535.6,3.1300059064323653,-1.058413104434976,-4.188419010867341,58.35186750858101,47.0581357626772,NaN,NaN,NaN,NaN,15.771893462465579,15.437064388289382
