time,open,high,low,close,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX,OnBalanceVolume,Histogram,MACD,Signal
2025-09-15T05:15:00-04:00,24090.75,24092.25,24082.75,24087,NaN,NaN,NaN,24126.073389036137,NaN,NaN,24127.835,24170.105274427293,24085.564725572705,24071.439509035834,24116.91880042553,24133.401560644746,24100.436040206314,607,1054.8333333333333,38.657512071203115,40.18766527803344,NaN,NaN,NaN,NaN,13.993174677940486,45.52236649105318,-36284,-1.40954179356247,-11.998987713253882,-10.589445919691412
2025-09-15T05:20:00-04:00,24087.5,24091.75,24080.25,24090.5,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24127.055,24170.593866547468,24083.516133452533,24071.439509035834,24116.65492760796,24133.29637354996,24100.01348166596,743,1069.9,40.577841553219706,40.206278519456035,NaN,NaN,NaN,NaN,13.815090772373308,45.870455547483424,-35541,-0.9571117210014002,-11.785835570943163,-10.828723849941763
2025-09-15T05:25:00-04:00,24090.25,24094.75,24088.25,24093,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24126.43,24170.997032657073,24081.862967342928,24071.439509035834,24116.50759093927,24133.20769941894,24099.807482459597,498,1062.9666666666667,41.97512723221909,40.0984878675399,NaN,NaN,NaN,NaN,13.292584288632357,45.739100170854215,-35043,-0.3650963707141184,-11.285094313334412,-10.919997942620293
2025-09-15T05:30:00-04:00,24093,24099.75,24090.75,24093,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24125.75,24171.288445296253,24080.211554703747,24073.190128420283,24116.34922899441,24133.09279045532,24099.605667533502,604,1046.7666666666667,41.97512723221909,40.164690776666234,NaN,NaN,NaN,NaN,12.985971125158617,44.89089742525347,-35043,0.12466187344471891,-10.764170600814396,-10.888832474259114
2025-09-15T05:35:00-04:00,24094,24100.5,24089.25,24098.5,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24125.15,24171.31394696792,24078.986053032084,24073.627102736224,24116.218493661443,24132.98663932914,24099.450347993745,545,1053.4,45.259394053411086,40.80185940527384,NaN,NaN,NaN,NaN,12.861973187647289,44.208613853861635,-34498,0.8753664294612893,-9.794624437432503,-10.669990866893793
2025-09-15T05:40:00-04:00,24098.25,24098.75,24087.5,24093.75,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24124.41,24171.37048977641,24077.44951022359,24073.627102736224,24116.07234257756,24132.88598003501,24099.25870512011,543,1058.9666666666667,42.99596176157015,41.61417193797611,NaN,NaN,NaN,NaN,12.746832245672483,43.70092962894596,-35041,1.0941477137773816,-9.302306224672066,-10.396453938449447
2025-09-15T05:45:00-04:00,24093.25,24098.75,24091.25,24095.25,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24123.615,24171.17351238142,24076.05648761858,24073.627102736224,24115.967218230468,24132.804020254975,24099.13041620596,428,1052.2333333333333,43.94924632774241,41.97993052596593,NaN,NaN,NaN,NaN,12.372058513838734,43.22950856295282,-34613,1.3644275349148351,-8.690919519805902,-10.055347054720738
2025-09-15T05:50:00-04:00,24095.5,24099.5,24092.75,24097.75,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24122.78,24170.65855888067,24074.901441119328,24075.766076600947,24115.906203946728,24132.751251831545,24099.06115606191,271,1035.3666666666666,45.58262894298009,42.28497834464351,NaN,NaN,NaN,NaN,11.970482905707396,42.66088695244039,-34342,1.7135249838703057,-7.913440824882855,-9.62696580875316
2025-09-15T05:55:00-04:00,24098,24099.5,24095,24095.5,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24121.965,24170.28394141976,24073.64605858024,24078.262861280757,24115.850705066317,24132.703058072602,24098.998352060033,248,1026.3,44.330535776530986,42.054009433418614,NaN,NaN,NaN,NaN,11.436876983871153,42.13288117125028,-34590,1.786684156676408,-7.393610612907651,-9.180294769584059
2025-09-15T06:00:00-04:00,24095.75,24098.25,24091.25,24096,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24121.12,24169.746971942757,24072.49302805724,24078.262861280757,24115.7656476848,24132.635325169656,24098.89597019994,355,1015.4333333333333,44.694099808608506,42.18290520854854,NaN,NaN,NaN,NaN,11.119957199308928,41.975133465841665,-34235,1.854481799971012,-6.862192519620294,-8.716674319591306
2025-09-15T06:05:00-04:00,24095.5,24104,24095.5,24102,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24120.36,24168.970714866053,24071.74928513395,24083.358231219685,24115.658187638983,24132.516764715536,24098.79961056243,612,982.7333333333333,48.99850097227054,42.760346275586706,NaN,NaN,NaN,NaN,10.93281739935829,40.767664052062415,-33623,2.2621352878014243,-5.8890052098395245,-8.151140497640949
2025-09-15T06:10:00-04:00,24101.75,24102.5,24096,24102.25,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24119.58,24168.076333878376,24071.083666121627,24083.358231219685,24115.596230806535,24132.44911187748,24098.743349735592,351,975.2666666666667,49.175994941628545,43.46817035595432,NaN,NaN,NaN,NaN,10.616187585118412,39.64644245355311,-33272,2.4893265345803766,-5.039482329415478,-7.528808863995854
2025-09-15T06:15:00-04:00,24102,24108.75,24100.75,24108,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24118.86,24166.952011810085,24070.767988189917,24088.939267980597,24115.54671305583,24132.371100951863,24098.7223251598,445,979.2666666666667,53.2093996219967,44.380220142331154,NaN,NaN,NaN,NaN,10.429317043324241,37.55089849785165,-32827,2.9368212765158814,-3.857782268351002,-6.794603544866884
2025-09-15T06:20:00-04:00,24108,24114.5,24106.25,24109,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24118.215,24165.95230302437,24070.47769697563,24094.52641438448,24115.509485394017,24132.28436401301,24098.734606775026,584,978.8,53.89468387937904,45.37686101249851,NaN,NaN,NaN,NaN,10.273651540229652,34.95725950022185,-32243,3.1891120545254434,-2.8082134767100797,-5.997325531235523
2025-09-15T06:25:00-04:00,24110,24123,24109.25,24122.75,NaN,NaN,NaN,24124.38823498904,NaN,NaN,24117.81,24165.040240308048,24070.579759691955,24100.021131507583,24115.54316205371,24132.22053103219,24098.865793075227,1066,999.6666666666666,62.11155228289494,47.05214959904792,NaN,NaN,NaN,NaN,10.539819287356107,33.55666155876179,-31177,4.112233852414162,-0.85703321571782,-4.969267068131982
2025-09-15T06:30:00-04:00,24122.25,24133.25,24122.25,24124.5,24095.242748325825,24095.242748325825,24095.242748325825,NaN,NaN,NaN,24117.59,24164.590506378045,24070.589493621956,24109.366905206065,24115.71819358035,24132.321640089227,24099.11474707147,1429,805,63.01499585670862,48.65480347786856,NaN,NaN,NaN,NaN,10.572689338259242,33.20233581957249,-29748,4.632243388794789,0.8210371678615047,-3.8112062209332844
2025-09-15T06:35:00-04:00,24125.75,24130.75,24118.5,24119.75,24095.242748325825,NaN,NaN,NaN,NaN,NaN,24117.3,24164.064088787385,24070.535911212613,24109.366905206065,24115.796875510576,24132.327527439596,24099.266223581555,992,749.0666666666667,58.90902113733656,49.864367328234096,NaN,NaN,NaN,NaN,10.692497242669296,32.33986210347409,-30740,4.44695757556792,1.7474907485266158,-2.699466827041304
