time,open,high,low,close,New Moon,Full Moon,EMA,BUY,SELL,RSI,Plot,Lower RSI Level,Upper RSI Level,Plot,Plot,Plot,Plot,Plot,Plot,EMA Dot,ZeroLine,VAPI Histogram,DummyU,DummyL,VAPI Osc,ATR
2025-08-18T10:10:00-04:00,643.13,643.3,642.93,643.3,0,0,643.6518732363763,0,0,45.20742620987878,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,31.330486774054286,31.330486774054286,0,31.330486774054286,0.4704871868074512
2025-08-18T10:15:00-04:00,643.29,643.44,643.04,643.175,0,0,643.6246233371548,0,0,43.34838928907451,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,18.269476487402073,18.269476487402073,0,18.269476487402073,0.4654523877497826
2025-08-18T10:20:00-04:00,643.19,643.93,643.119,643.83,0,0,643.6363591464603,1,0,54.018667754501095,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,12.061489470068212,12.061489470068212,0,12.061489470068212,0.49013436005336397
2025-08-18T10:25:00-04:00,643.85,643.93,642.999,642.999,0,0,643.5999386238054,0,1,42.962645293232214,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,0.1661215031411982,0.1661215031411982,0,0.1661215031411982,0.5216247629066898
2025-08-18T10:30:00-04:00,643,643.34,642.61,643.239,0,0,643.579313559588,0,0,46.376204904748555,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,4.77016061283949,4.77016061283949,0,4.77016061283949,0.5365087084133561
2025-08-18T10:35:00-04:00,643.249,643.43,643.16,643.2,0,0,643.5576384990401,0,0,45.89552440820288,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,-3.4106891933469727,0,-3.4106891933469727,-3.4106891933469727,0.517472372098115
2025-08-18T10:40:00-04:00,643.2,643.37,643.05,643.07,0,0,643.5297734419521,0,0,44.24914616419909,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,-2.0420022990629705,0,-2.0420022990629705,-2.0420022990629705,0.503367202662539
2025-08-18T10:45:00-04:00,643.06,643.14,642.29,642.83,0,0,643.4897863881263,0,0,41.303385202841255,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,5.597987160221799,5.597987160221799,0,5.597987160221799,0.528126688186645
2025-08-18T10:50:00-04:00,642.84,643.42,642.82,643.37,0,0,643.4829414516619,0,0,49.45652528275496,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,2.1800479746412162,2.1800479746412162,0,2.1800479746412162,0.5332604961733067
2025-08-18T10:55:00-04:00,643.36,643.42,642.92,643.22,0,0,643.4679162258526,0,0,47.483482096870254,50,30,70,645.31,644.49,645.31,644.49,644.9,644.9,1,0,7.430731807795717,7.430731807795717,0,7.430731807795717,0.530884746446642
