time,open,high,low,close,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,ATR Trailing Stoploss,VWAP,Upper Band #1,Lower Band #1,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR,ADX,OnBalanceVolume
2025-08-11T15:30:00-04:00,464.8,465,464.71,464.92,NaN,NaN,NaN,465.0624229532299,NaN,NaN,464.5171000000005,465.39325544050115,463.6409445594998,464.30092075448795,464.981578538807,465.9432299794934,464.0199270981206,6206,2247.5,60.512105608780665,48.41529858987799,NaN,NaN,NaN,NaN,0.31091674830846644,12.374029323269367,-1128923
2025-08-11T15:35:00-04:00,464.97,465.13,464.95,464.97,464.008636612458,464.008636612458,464.008636612458,NaN,NaN,NaN,464.53450000000055,465.4113859649862,463.6576140350149,464.46573660359036,464.9820090932601,465.93775008073436,464.02626810578585,2926,2329.1666666666665,61.41462526728257,49.28922275008023,NaN,NaN,NaN,NaN,0.3037084091435745,13.667505767200169,-1125997
2025-08-11T15:40:00-04:00,464.93,465.07,464.79,465.07,464.008636612458,NaN,NaN,NaN,NaN,NaN,464.5543000000006,465.43394540328705,463.6746545967141,464.46573660359036,464.9819300068584,465.9305707007072,464.0332893130096,3583,2419.9333333333334,63.22496652710164,50.51819379751386,NaN,NaN,NaN,NaN,0.302014951347603,14.115100913199491,-1122414
2025-08-11T15:45:00-04:00,465.07,465.3,464.98,465.2,464.12018335969833,NaN,NaN,NaN,NaN,NaN,464.5857000000006,465.4429281116034,463.7284718883978,464.60287142629784,464.9855842361063,465.9247801701032,464.04638830210945,5071,2536.9333333333334,65.49164548968166,51.67252229352668,NaN,NaN,NaN,NaN,0.3032995976799166,15.166867107686265,-1117343
2025-08-11T15:50:00-04:00,465.19,465.35,464.3,464.71,464.12018335969833,NaN,NaN,NaN,NaN,NaN,464.59630000000055,465.44627602045347,463.74632397954764,464.60287142629784,464.97865023785903,465.90205252450386,464.0552479512142,8925,2590.5,52.385247577955845,52.52969401959633,NaN,NaN,NaN,NaN,0.35663534070278047,14.430393873124029,-1126268
2025-08-11T15:55:00-04:00,464.63,465.35,464.38,465.235,464.12018335969833,NaN,NaN,NaN,NaN,NaN,464.6130000000005,465.4795425526373,463.7464574473637,464.60287142629784,464.97990809683535,465.8412547899688,464.1185614037019,38225,3823.5666666666666,61.31748162255516,54.01034222841076,NaN,NaN,NaN,NaN,0.40044710208115525,13.74652586960195,-1088043
2025-08-12T09:30:00-04:00,465.15,468.05,465,467.86,464.96539332214184,NaN,NaN,NaN,NaN,NaN,464.67520000000053,465.93112986886297,463.4192701311381,465.44407017026447,466.97,466.97,466.97,18300,4353.333333333333,80.75612113088711,56.81794855470412,NaN,NaN,NaN,NaN,0.5897008805039307,16.509785672477776,-1069743
2025-08-12T09:35:00-04:00,467.74,468.18,467.27,467.36,466.1121936256809,NaN,NaN,NaN,NaN,NaN,464.72340000000054,466.1858218801718,463.2609781198293,465.6402561362116,467.0917013199135,467.3412334646658,466.84216917516125,4353,4440.5,73.20963549447615,58.89941924178941,NaN,NaN,NaN,NaN,0.612579389039366,19.169272792072306,-1074096
2025-08-12T09:40:00-04:00,467,467.43,466.07,466.37,NaN,NaN,NaN,468.4749515391228,468.4749515391228,468.4749515391228,464.75620000000055,466.2895865251164,463.2228134748847,465.6402561362116,467.02681447114895,467.3093399605693,466.74428898172863,3643,4444.566666666667,61.04569667705543,60.018061505512215,NaN,NaN,NaN,NaN,0.6659665755365552,19.277927546723728,-1077739
2025-08-12T09:45:00-04:00,466.47,466.55,466.22,466.46,NaN,NaN,NaN,468.07654465098085,NaN,NaN,464.78380000000055,466.38756875995847,463.18003124004264,465.6402561362116,466.9881000582148,467.29985558182585,466.67634453460374,1761,4480.466666666666,61.669210018633656,61.16483903075728,NaN,NaN,NaN,NaN,0.6419689629982288,19.378821247471475,-1075978
2025-08-12T09:50:00-04:00,466.22,466.43,465.69,466.35,NaN,NaN,NaN,467.7796562577545,NaN,NaN,464.8010000000005,466.45243331557356,463.14956668442744,465.6402561362116,466.8237773583467,467.25691038291905,466.3906443337744,6911,4579.066666666667,60.39676551755885,61.88343366846492,NaN,NaN,NaN,NaN,0.6511140370697825,18.617354435884202,-1082889
2025-08-12T09:55:00-04:00,466.32,467.21,466.32,467.21,NaN,NaN,NaN,467.7796562577545,NaN,NaN,464.8420000000005,466.62370143278474,463.06029856721625,465.6402561362116,466.83243033309225,467.2449564401419,466.4199042260426,3740,4665.866666666667,66.25849030189195,63.052458888900944,NaN,NaN,NaN,NaN,0.6681773201362257,18.796093699723556,-1079149
2025-08-12T10:00:00-04:00,467.12,469.21,467.01,468.98,466.1272760130791,466.1272760130791,466.1272760130791,NaN,NaN,NaN,464.91440000000046,467.036161191983,462.7926388080179,466.3123687307138,467.3992662961314,468.22139344715606,466.5771391451067,21925,5345.833333333333,74.59339879178265,64.38327439731337,NaN,NaN,NaN,NaN,0.7775932258407802,20.499148916101767,-1057224
2025-08-12T10:05:00-04:00,468.98,469,468.49,468.99,466.78285437612095,NaN,NaN,NaN,NaN,NaN,464.98280000000045,467.386466498446,462.5791335015549,466.42689498457105,467.4800420102692,468.34399759141445,466.6160864291239,3637,5394.066666666667,74.63152662065362,65.4933511890212,NaN,NaN,NaN,NaN,0.7584794239950094,22.080557331310107,-1053587
2025-08-12T10:10:00-04:00,468.95,469.59,468.65,469.58,467.11886099538816,NaN,NaN,NaN,NaN,NaN,465.0710000000004,467.7976154836811,462.34438451631974,467.06151598765683,467.6276350534502,468.5909005458074,466.664369561093,5764,5577.5,76.83990058911856,66.65962225904534,NaN,NaN,NaN,NaN,0.7714451794239372,23.898779438906242,-1047823
2025-08-12T10:15:00-04:00,469.62,469.7,469.07,469.3,467.3889127683251,NaN,NaN,NaN,NaN,NaN,465.1546000000004,468.1273158216025,462.1818841783983,467.36221279012545,467.7422276292691,468.7675994266352,466.71685583190305,4971,5657,73.56686131401415,67.52763911952616,NaN,NaN,NaN,NaN,0.7613419523222271,25.650278813357414,-1052794
2025-08-12T10:20:00-04:00,469.38,470.35,469.2,470.08,467.7128258243103,NaN,NaN,NaN,NaN,NaN,465.2660000000004,468.5363094648845,461.99569053511635,467.9047702321004,468.01005596558116,469.20143794010863,466.8186739910537,10762,5947.166666666667,76.5619345100813,68.48027968973899,NaN,NaN,NaN,NaN,0.7891032414420704,27.63349926289503,-1042032
2025-08-12T10:25:00-04:00,470.12,470.21,469.88,470.21,468.03156101411435,NaN,NaN,NaN,NaN,NaN,465.3816000000004,468.92292881220556,461.8402711877952,468.0888161856803,468.0736346062538,469.3004373470326,466.846831865475,2691,5752.466666666666,77.02909936395213,69.30438353790116,NaN,NaN,NaN,NaN,0.7563101527676357,29.475061108894245,-1039341
2025-08-12T10:30:00-04:00,470.19,470.22,469.1,469.46,468.03156101411435,NaN,NaN,NaN,NaN,NaN,465.4778000000004,469.1915367483517,461.7640632516491,468.0888161856803,468.15894425534486,469.4010896359832,466.9167988747065,5261,5898.6,68.54115695673825,70.45837706495705,NaN,NaN,NaN,NaN,0.7822879989985191,29.88347480961121,-1044602
2025-08-12T10:35:00-04:00,469.38,470.25,469.02,470.25,468.03156101411435,NaN,NaN,NaN,NaN,NaN,465.58930000000043,469.52788655309706,461.6507134469038,468.0888161856803,468.39582162292635,469.68717940361597,467.1044638422367,15372,6371.433333333333,72.0364988435912,71.22402115217392,NaN,NaN,NaN,NaN,0.8142674276414833,30.1376658850096,-1029230
2025-08-12T10:40:00-04:00,470.15,470.77,469.77,470.72,468.08320450335395,NaN,NaN,NaN,NaN,NaN,465.7209000000004,469.889962095506,461.55183790449485,468.33355388706826,468.55227174945793,469.9053870136017,467.1991564853142,9138,6615.6,73.89485309823824,70.73393057841328,NaN,NaN,NaN,NaN,0.8275340399528058,30.768833687919813,-1020092
2025-08-12T10:45:00-04:00,470.73,471,470.57,470.7,468.6389679350197,NaN,NaN,NaN,NaN,NaN,465.84930000000037,470.2233544162627,461.47524558373806,468.83584310965466,468.60145396258343,469.9784323236206,467.22447560154626,2698,6677.533333333334,73.67049210591496,70.76684890780176,NaN,NaN,NaN,NaN,0.7991387513847487,31.52091739474237,-1022790
2025-08-12T10:50:00-04:00,470.73,471,470.39,470.94,468.6389679350197,NaN,NaN,NaN,NaN,NaN,465.98710000000034,470.55553697084815,461.4186630291525,468.9636744877237,468.6654061588677,470.07087543665654,467.2599368810789,3663,6719.933333333333,74.66458531851819,71.73962666790625,NaN,NaN,NaN,NaN,0.7856288405715534,31.905420194003874,-1019127
2025-08-12T10:55:00-04:00,470.97,471.3,470.25,470.29,468.6389679350197,NaN,NaN,NaN,NaN,NaN,466.11290000000037,470.80039659801434,461.4254034019864,469.14593959017895,468.7905805156244,470.2316112715403,467.3495497597085,8556,6972.333333333333,67.25804480171017,72.13882915241172,NaN,NaN,NaN,NaN,0.8045124948164432,32.50071676384428,-1027683
2025-08-12T11:00:00-04:00,470.25,470.85,470.18,470.78,468.6389679350197,NaN,NaN,NaN,NaN,NaN,466.25250000000045,471.07009867529166,461.43490132470924,469.14593959017895,468.87739219458007,470.3358008390596,467.41898355010056,6697,7131.333333333333,69.69829947941075,72.80322443540115,NaN,NaN,NaN,NaN,0.7949044594724126,32.92216739210257,-1020986
2025-08-12T11:05:00-04:00,470.8,471.39,470.73,470.79,468.8983304076334,NaN,NaN,NaN,NaN,NaN,466.3895000000004,471.324424619102,461.4545753808988,469.4134013377145,468.9418298841652,470.422421321321,467.4612384470094,4443,7253.433333333333,69.74785309506424,73.05246463491345,NaN,NaN,NaN,NaN,0.7852684266529523,33.74566187393124,-1016543
2025-08-12T11:10:00-04:00,470.78,471.43,470.66,471.2,468.8983304076334,NaN,NaN,NaN,NaN,NaN,466.52110000000044,471.6088292730804,461.4333707269205,469.46372107017163,468.9825485556273,470.4781458638506,467.486951247404,2779,7220.033333333334,71.78515134247817,72.8518755313917,NaN,NaN,NaN,NaN,0.7841778247491688,34.370777546894956,-1013764
2025-08-12T11:15:00-04:00,471.12,471.86,470.81,471.81,469.12197047472387,NaN,NaN,NaN,NaN,NaN,466.6721000000005,471.92781844335514,461.4163815566459,469.7619768561373,469.07961273551706,470.6238356637272,467.5353898073069,5914,7350.533333333334,74.5330802476148,72.84484364760321,NaN,NaN,NaN,NaN,0.8031651229813718,35.28857462562861,-1007850
2025-08-12T11:20:00-04:00,471.58,471.67,471.21,471.59,469.24574454405456,NaN,NaN,NaN,NaN,NaN,466.8171000000005,472.2058141653778,461.4283858346232,469.7619768561373,469.1278504363572,470.693368558747,467.56233231396743,3124,7409.8,71.81645784731779,72.48602630890316,NaN,NaN,NaN,NaN,0.788653328482704,36.14081477016701,-1010974
2025-08-12T11:25:00-04:00,471.46,472.11,471.29,472.1,469.4936652465976,NaN,NaN,NaN,NaN,NaN,466.9679000000005,472.51519126293715,461.42060873706384,470.1172651879279,469.32080145080147,470.9823825672458,467.65922033435714,11988,7767.566666666667,74.16709518378623,72.52890015674402,NaN,NaN,NaN,NaN,0.7908923764482246,37.26699369292462,-998986
2025-08-12T11:30:00-04:00,472.1,472.31,471.88,472.2,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.1153000000005,472.81704303489346,461.41355696510755,470.5008121503423,469.39596302901174,471.0966917858404,467.6952342721831,4621,7714.733333333334,74.61418590582666,72.38977525644012,NaN,NaN,NaN,NaN,0.7651143495590663,38.45584856847612,-994365
2025-08-12T11:35:00-04:00,472.16,472.47,471.65,471.7,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.25230000000045,473.057972126126,461.4466278738749,470.61264972027385,469.48642777901875,471.2218196491948,467.7510359088427,6368,7829.466666666666,68.25352575327406,71.76294856996311,NaN,NaN,NaN,NaN,0.7690347531619938,39.02037903205011,-1000733
2025-08-12T11:40:00-04:00,471.64,471.64,471.03,471.45,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.38270000000045,473.26623812225756,461.49916187774335,470.61264972027385,469.5169154108592,471.2545929174315,467.7792379042869,2941,7808.066666666667,65.2580252132592,71.52843915971461,NaN,NaN,NaN,NaN,0.7619608422218525,38.241170348176745,-1003674
2025-08-12T11:45:00-04:00,471.43,471.56,471.26,471.3,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.5151000000005,473.4471446690754,461.58305533092556,470.61264972027385,469.5428906199216,471.28209151135525,467.80368972848794,2583,7725.133333333333,63.45845119750779,70.91572147070863,NaN,NaN,NaN,NaN,0.7289636392060067,37.5176194274372,-1006257
2025-08-12T11:50:00-04:00,471.28,471.56,471.18,471.26,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.64830000000046,473.61154596473193,461.685054035269,470.61264972027385,469.5845072320372,471.32441866334824,467.84459580072615,4393,7574.066666666667,62.95985049046238,70.1346498558675,NaN,NaN,NaN,NaN,0.7040376649770058,36.6781445440647,-1010650
2025-08-12T11:55:00-04:00,471.21,471.5,471.09,471.38,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.78550000000047,473.77015980619814,461.8008401938028,470.61264972027385,469.6119353108433,471.3516134229298,467.8722571987568,3029,6400.866666666667,63.87682090602613,69.4351019130183,NaN,NaN,NaN,NaN,0.6830349746215072,35.703617568814735,-1007621
2025-08-12T12:00:00-04:00,471.5,471.98,471.5,471.97,469.93031682629766,NaN,NaN,NaN,NaN,NaN,467.9367000000005,473.95450611485126,461.9188938851497,470.61264972027385,469.6325000945826,471.3769676771646,467.8880325120006,1808,5851.133333333333,68.06312234279021,68.96356884332347,NaN,NaN,NaN,NaN,0.6771039050056868,35.40817197237462,-1005813
2025-08-12T12:05:00-04:00,471.99,472.23,471.66,471.69,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.07990000000046,474.1073785736775,462.0524214263234,470.81841396827144,469.6832154440803,471.4394264820327,467.92700440612793,4516,5856.566666666667,64.25722390820204,68.74922449378718,NaN,NaN,NaN,NaN,0.6694536260767087,35.4199881763669,-1010329
2025-08-12T12:10:00-04:00,471.72,471.77,471.34,471.49,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.2227000000005,474.2282191978596,462.2171808021414,470.81841396827144,469.70374812207507,471.46090891984716,467.946587324303,2226,5809.333333333333,61.607295634130125,68.1712956476957,NaN,NaN,NaN,NaN,0.6523497956426585,34.707843126118604,-1012555
2025-08-12T12:15:00-04:00,471.415,471.47,471.21,471.21,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.35650000000044,474.32405971869844,462.38894028130244,470.81841396827144,469.71487561080664,471.4709071026645,467.9588441189488,1411,5797.666666666667,58.00100754886913,67.3322352515389,NaN,NaN,NaN,NaN,0.625753381668185,33.76308657093242,-1013966
2025-08-12T12:20:00-04:00,471.2,471.34,471.14,471.3,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.50350000000043,474.39120659903296,462.6157934009679,470.81841396827144,469.74416610811596,471.4961907340898,467.99214148214213,3903,5697.4,58.83511940332431,66.40723297017078,NaN,NaN,NaN,NaN,0.5953424258347423,32.72949639482206,-1010063
2025-08-12T12:25:00-04:00,471.15,471.45,471.01,471.08,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.6459000000004,474.4306709337787,462.8611290662221,470.81841396827144,469.7619766304035,471.5103386898757,468.01361457093134,2586,5658.933333333333,55.91194404398516,65.07715181276866,NaN,NaN,NaN,NaN,0.5842465382751177,31.4734098327341,-1012649
2025-08-12T12:30:00-04:00,471.08,471.46,471.08,471.43,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.7945000000004,474.4750451319551,463.11395486804577,470.81841396827144,469.7759087660583,471.52263512385923,468.0291824082574,1877,4990.666666666667,59.370462925256376,64.18815217547856,NaN,NaN,NaN,NaN,0.5696574998268947,30.324454829737906,-1010772
2025-08-12T12:35:00-04:00,471.43,471.43,471.1,471.1,469.93917048209454,NaN,NaN,NaN,NaN,NaN,468.9341000000004,474.4899789364317,463.3782210635691,470.81841396827144,469.78490566780516,471.5298220968983,468.03998923871205,1328,4913.7,54.99034105843245,62.818384023667576,NaN,NaN,NaN,NaN,0.5525391069821154,29.25756804124145,-1012100
2025-08-12T12:40:00-04:00,471.18,471.35,471.07,471.3,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.07650000000046,474.5011069900235,463.6518930099774,470.81841396827144,469.7995563692708,471.5417333925202,468.05737934602143,2153,4793.333333333333,57.0580902181718,61.56437718883509,NaN,NaN,NaN,NaN,0.5330720279119664,28.18532744498284,-1009947
2025-08-12T12:45:00-04:00,471.29,471.38,470.86,470.86,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.2099000000004,474.47292365150435,463.94687634849646,470.81841396827144,469.81102865844144,471.54912553431444,468.07293178256845,2007,4694.533333333334,51.457332754634116,60.36464911750367,NaN,NaN,NaN,NaN,0.5321383116325389,26.62318198492679,-1011954
2025-08-12T12:50:00-04:00,470.92,471.02,470.79,470.99,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.3417000000004,474.4439174038646,464.2394825961362,470.81841396827144,469.82503127935775,471.55673798508855,468.09332457362694,2727,4426.7,52.927517777622384,59.48389858638676,NaN,NaN,NaN,NaN,0.5105570036587833,24.98797977352075,-1009227
2025-08-12T12:55:00-04:00,470.99,470.99,470.68,470.8,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.47010000000046,474.386127863628,464.5540721363729,470.4257311746171,469.8309609594586,471.55922030007076,468.1027016188464,1306,4380.533333333334,50.51927429320912,58.559671664651134,NaN,NaN,NaN,NaN,0.4962315033974418,23.229489922310734,-1010533
2025-08-12T13:00:00-04:00,470.71,470.73,470.15,470.21,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.5809000000005,474.30517166408094,464.85662833592005,470.42316599129856,469.83851315321454,471.5556247500685,468.1214015563606,3164,4310.633333333333,43.84742729954392,57.19449857958553,NaN,NaN,NaN,NaN,0.5072149674404841,22.80761095201697,-1013697
2025-08-12T13:05:00-04:00,470.19,470.52,469.99,470.13,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.6867000000004,474.21439239637556,465.1590076036253,470.42316599129856,469.84357614009633,471.54959988276426,468.1375523974284,3054,3900.0333333333333,43.01784348819347,55.70457162116891,NaN,NaN,NaN,NaN,0.5088424697661619,22.725450379728372,-1016751
2025-08-12T13:10:00-04:00,470.08,470.39,470.08,470.33,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.79490000000044,474.1156131305222,465.4741868694787,470.42316599129856,469.84582468103827,471.5475870519768,468.14406231009974,1208,3635.7,45.77970997485758,54.11289930917372,NaN,NaN,NaN,NaN,0.4946394362114362,22.649158419746108,-1015543
2025-08-12T13:15:00-04:00,470.33,470.53,470.32,470.465,469.93917048209454,NaN,NaN,NaN,NaN,NaN,469.9048000000004,474.00282389406266,465.8067761059382,470.42316599129856,469.85339313299255,471.5455603989632,468.1612258670219,2941,3643.8,47.625047844784326,52.92488673321531,NaN,NaN,NaN,NaN,0.47430804791061787,22.139380536265193,-1012602
2025-08-12T13:20:00-04:00,470.47,470.75,470.47,470.71,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.01760000000036,473.88085626338426,466.15434373661645,470.42316599129856,469.860516113158,471.546691126243,468.174341100073,2095,3591.5333333333333,50.89158057241614,52.15947851452146,NaN,NaN,NaN,NaN,0.4607860444884327,21.016263727495673,-1010507
2025-08-12T13:25:00-04:00,470.72,471.12,470.525,471.01,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.13380000000035,473.75219553347455,466.51540446652615,470.40453279303887,469.8743661330956,471.5532783935389,468.19545387265225,3184,3412.4666666666667,54.62351559572211,51.91822908929668,NaN,NaN,NaN,NaN,0.47037275559640374,20.00565323566503,-1007323
2025-08-12T13:30:00-04:00,471,471.16,470.82,471.08,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.2612000000003,473.5393211443034,466.9830788556972,470.3636262344311,469.8790072297071,471.55609481391616,468.20191964549804,958,3221.1666666666665,55.47378271962314,51.67813361188945,NaN,NaN,NaN,NaN,0.4610604159109486,19.162520775930435,-1006365
2025-08-12T13:35:00-04:00,471.17,471.22,470.83,470.95,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.37550000000033,473.32689983684213,467.4241001631585,470.2436439743892,469.887139163861,471.5608383832107,468.21343994451126,1728,3130.6666666666665,53.46993731753781,51.50370456000035,NaN,NaN,NaN,NaN,0.45598467191731246,18.52790804776489,-1008093
2025-08-12T13:40:00-04:00,470.935,470.94,470.73,470.92,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.43670000000026,473.3025817904852,467.5708182095153,470.2436439743892,469.8935593779932,471.56361084524593,468.22350791074047,1577,3090.6,52.994199850148256,51.048257197492624,NaN,NaN,NaN,NaN,0.43912862392321655,17.63134345741953,-1009670
2025-08-12T13:45:00-04:00,470.91,471.01,470.79,470.96,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.5087000000003,473.23948070097254,467.7779192990281,470.2436439743892,469.89944564463207,471.56650438302097,468.23238690624316,1383,2939.5666666666666,53.58715155754743,50.94802937600084,NaN,NaN,NaN,NaN,0.4234765793572704,16.990677954603143,-1008287
2025-08-12T13:50:00-04:00,470.935,471.3,470.86,471.06,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.6025000000003,473.0674496946017,468.1375503053989,470.4217057148873,469.909502713258,471.572926970407,468.246078456109,2084,2904.9,55.11164736262264,50.80899774346161,NaN,NaN,NaN,NaN,0.4246568236888938,17.13330457352789,-1006203
2025-08-12T13:55:00-04:00,471.14,471.14,470.96,470.96,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.6925000000003,472.8560565620095,468.5289434379911,470.4217057148873,469.9137911201386,471.5754285314339,468.25215370884337,943,2536.733333333333,53.228782181064254,50.93552984534948,NaN,NaN,NaN,NaN,0.40718133628254477,17.265743576815158,-1007146
2025-08-12T14:00:00-04:00,470.99,471.09,470.95,471.03,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.7861000000003,472.5599266986321,469.0122733013685,470.4217057148873,469.9189648863944,471.5784461242694,468.2594836485194,1144,2420.8333333333335,54.403121672254436,51.04093012353748,NaN,NaN,NaN,NaN,0.38809695511950487,17.350471718278957,-1006002
2025-08-12T14:05:00-04:00,471.05,471.18,470.91,470.91,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.86010000000033,472.31017101784255,469.4100289821581,470.4817133260223,469.9329522811366,471.5861827767054,468.27972178556774,3216,2315.766666666667,51.99305947434312,51.14620049361849,NaN,NaN,NaN,NaN,0.3796614583252532,17.672614165029348,-1009218
2025-08-12T14:10:00-04:00,470.93,470.98,470.72,470.8,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.8965000000003,472.24368706824174,469.54931293175883,470.4817133260223,469.93620435698233,471.58733024381394,468.2850784701507,901,2247.766666666667,49.81456292170209,51.57242446662978,NaN,NaN,NaN,NaN,0.3711142113020202,17.216377985828228,-1010119
2025-08-12T14:15:00-04:00,470.82,470.93,470.76,470.9,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.9347000000003,472.1668922077672,469.7025077922334,470.4817133260223,469.9408858554031,471.58914833908034,468.2926233717259,1266,2203.866666666667,51.79208722689113,52.19915616225104,NaN,NaN,NaN,NaN,0.35674891049473423,16.79273010514147,-1008853
2025-08-12T14:20:00-04:00,470.845,471.08,470.81,470.81,469.93917048209454,NaN,NaN,NaN,NaN,NaN,470.95930000000027,472.12989986203763,469.7887001379629,470.4817133260223,469.9515423850036,471.59370284931896,468.3093819206883,2817,2151.3333333333335,49.88681477768725,52.492520791024596,NaN,NaN,NaN,NaN,0.350552559745109,16.865780134806236,-1011670
